ORI,AGENCY,Govt_level,placename,CNTY,YEAR,POP100,White_count,Black_count,Hispanic_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispanic_Males_All,Age1524_HispanicM,Age1524_HispanicF,Hispanic_Females_All,Pct_WYM,Pct_WYF,POP,STATEFP,place_fips
WY00700,FREMONT,1,Fremont County,13.0,2010,40123.0,29813.0,101.0,2264.0,1747.0,14942.0,1622.0,14871.0,13.0,65.0,1.0,36.0,1176.0,182.0,178.0,1088.0,0.1169187525097042,0.10907134691681797,16940.0,56,99013
WY00800,GOSHEN,1,Goshen County,15.0,2010,13249.0,12526.0,79.0,1288.0,885.0,6502.0,799.0,6024.0,18.0,57.0,11.0,22.0,699.0,127.0,104.0,589.0,0.13611196554906185,0.13263612217795484,6722.0,56,99015
WY00900,HOT SPRINGS,1,Hot Springs County,17.0,2010,4812.0,4609.0,12.0,105.0,227.0,2280.0,202.0,2329.0,1.0,5.0,3.0,7.0,52.0,12.0,7.0,53.0,0.09956140350877192,0.08673250322026621,1584.0,56,99017
WY01000,JOHNSON,1,Johnson County,19.0,2010,8569.0,8267.0,14.0,276.0,407.0,4207.0,377.0,4060.0,1.0,7.0,1.0,7.0,152.0,32.0,23.0,124.0,0.09674352270026147,0.09285714285714286,2920.0,56,99019
WY01100,LARAMIE,1,Laramie County,21.0,2010,91738.0,81205.0,2248.0,11978.0,5363.0,40412.0,5179.0,40793.0,330.0,1311.0,195.0,937.0,6045.0,1040.0,981.0,5933.0,0.1327081065030189,0.1269580565293065,22080.0,56,99021
WY01200,LINCOLN,1,Lincoln County,23.0,2010,18106.0,17281.0,33.0,781.0,958.0,8885.0,891.0,8396.0,1.0,11.0,4.0,22.0,416.0,62.0,69.0,365.0,0.10782217220033764,0.10612196283944736,6587.0,56,99023
WY01300,NATRONA,1,Natrona County,25.0,2010,75450.0,70015.0,665.0,5231.0,4748.0,35141.0,4536.0,34874.0,61.0,377.0,61.0,288.0,2717.0,485.0,417.0,2514.0,0.1351128311658746,0.13006824568446407,11507.0,56,99025
WY01500,PARK,1,Park County,29.0,2010,28205.0,26951.0,56.0,1365.0,1693.0,13396.0,1575.0,13555.0,16.0,42.0,7.0,14.0,699.0,134.0,139.0,666.0,0.12638100925649448,0.11619328661010694,9989.0,56,99029
WY01600,PLATTE,1,Platte County,31.0,2010,8667.0,8268.0,28.0,580.0,436.0,4105.0,400.0,4163.0,2.0,15.0,1.0,13.0,315.0,66.0,40.0,265.0,0.10621193666260656,0.09608455440787893,3719.0,56,99031
WY01700,SHERIDAN,1,Sheridan County,33.0,2010,29116.0,27782.0,107.0,1013.0,1586.0,13857.0,1622.0,13925.0,26.0,82.0,11.0,25.0,502.0,94.0,106.0,511.0,0.11445478819369273,0.11648114901256733,9662.0,56,99033
WY01800,SUBLETTE,1,Sublette County,35.0,2010,10247.0,9552.0,32.0,712.0,554.0,5135.0,454.0,4417.0,3.0,25.0,0.0,7.0,426.0,74.0,50.0,286.0,0.10788704965920157,0.10278469549467964,4843.0,56,99035
WY01900,SWEETWATER,1,Sweetwater County,37.0,2010,43806.0,38748.0,438.0,6689.0,2653.0,20099.0,2491.0,18649.0,51.0,257.0,32.0,181.0,3607.0,568.0,480.0,3082.0,0.13199661674710186,0.1335728457289935,6822.0,56,99037
WY02000,TETON,1,Teton County,39.0,2010,21294.0,18821.0,49.0,3191.0,1014.0,9800.0,907.0,9021.0,6.0,36.0,1.0,13.0,1767.0,322.0,231.0,1424.0,0.10346938775510203,0.10054317703137124,6700.0,56,99039
WY02100,UINTA,1,Uinta County,41.0,2010,21118.0,19514.0,55.0,1855.0,1216.0,9839.0,1174.0,9675.0,5.0,31.0,10.0,24.0,956.0,159.0,142.0,899.0,0.12358979571094625,0.12134366925064599,5906.0,56,99041
WY02200,WASHAKIE,1,Washakie County,43.0,2010,8533.0,7795.0,22.0,1162.0,419.0,3887.0,341.0,3908.0,2.0,12.0,4.0,10.0,579.0,93.0,89.0,583.0,0.1077952148186262,0.08725690890481065,2646.0,56,99043
WY02300,WESTON,1,Weston County,45.0,2010,7208.0,6885.0,21.0,216.0,437.0,3612.0,324.0,3273.0,3.0,14.0,0.0,7.0,123.0,26.0,16.0,93.0,0.12098560354374308,0.09899175068744273,2535.0,56,99045
AL03701,ABBEVILLE,2,Abbeville city,,2010,2688.0,1463.0,1113.0,82.0,68.0,674.0,80.0,789.0,88.0,505.0,76.0,608.0,39.0,6.0,10.0,43.0,0.10089020771513353,0.10139416983523447,3173.0,1,124
AL00122,ADAMSVILLE,2,Adamsville city,,2010,4522.0,2366.0,2030.0,102.0,117.0,1144.0,114.0,1222.0,171.0,924.0,143.0,1106.0,53.0,12.0,8.0,49.0,0.10227272727272728,0.09328968903436988,4161.0,1,460
AL05904,ALABASTER,2,Alabaster city,,2010,30352.0,24103.0,4105.0,2723.0,1417.0,11828.0,1267.0,12275.0,280.0,1988.0,245.0,2117.0,1522.0,273.0,178.0,1201.0,0.1198004734528238,0.10321792260692464,14732.0,1,820
AL05001,ALBERTVILLE,2,Albertville city,,2010,21160.0,16062.0,405.0,5899.0,1028.0,7567.0,1028.0,8495.0,40.0,230.0,26.0,175.0,3310.0,712.0,459.0,2589.0,0.13585304612131624,0.12101236021188935,14507.0,1,988
AL06201,ALEXANDER CITY,2,Alexander City city,,2010,14875.0,9246.0,4757.0,708.0,532.0,4384.0,489.0,4862.0,323.0,2147.0,414.0,2610.0,428.0,87.0,53.0,280.0,0.12135036496350365,0.10057589469354176,14917.0,1,1132
AL05401,ALICEVILLE,2,Aliceville city,,2010,2486.0,563.0,1861.0,31.0,14.0,258.0,22.0,305.0,151.0,814.0,154.0,1047.0,18.0,1.0,2.0,13.0,0.05426356589147287,0.07213114754098361,3009.0,1,1228
AL02301,ANDALUSIA,2,Andalusia city,,2010,9015.0,6356.0,2337.0,167.0,373.0,2920.0,395.0,3436.0,197.0,1088.0,190.0,1249.0,90.0,15.0,13.0,77.0,0.12773972602739725,0.1149592549476135,9269.0,1,1708
AL01101,ANNISTON,2,Anniston city,,2010,23106.0,10327.0,11903.0,613.0,471.0,4793.0,439.0,5534.0,854.0,5444.0,953.0,6459.0,304.0,50.0,44.0,309.0,0.09826830794909244,0.07932779183230937,26623.0,1,1852
