place_fips,STATEFP,Govt_level_x,placename,Govt_level_y,_merge
44897,36,3,Manhasset CDP,,left_only
44908,36,3,Manhasset Hills CDP,,left_only
45018,36,3,Manlius village,,left_only
45073,36,3,Mannsville village,,left_only
45106,36,3,Manorhaven village,2,both
45139,36,3,Manorville CDP,,left_only
45392,36,3,Marathon village,,left_only
45480,36,3,Marcellus village,2,both
45557,36,3,Margaretville village,,left_only
45573,36,3,Mariaville Lake CDP,,left_only
45700,36,3,Marlboro CDP,,left_only
45986,36,3,Massapequa CDP,,left_only
45997,36,3,Massapequa Park village,2,both
46019,36,3,Massena village,2,both
46074,36,3,Mastic CDP,,left_only
46085,36,3,Mastic Beach CDP,,left_only
46107,36,3,Matinecock village,,left_only
46140,36,3,Mattituck CDP,,left_only
46151,36,3,Mattydale CDP,,left_only
46162,36,3,Maybrook village,2,both
46206,36,3,Mayfield village,2,both
46239,36,3,Mayville village,2,both
46349,36,3,Mechanicstown CDP,,left_only
46360,36,3,Mechanicville city,2,both
46404,36,3,Medford CDP,,left_only
46415,36,3,Medina village,2,both
46426,36,3,Medusa CDP,,left_only
46503,36,3,Melrose Park CDP,,left_only
46514,36,3,Melville CDP,,left_only
46536,36,3,Menands village,2,both
46646,36,3,Meridian village,,left_only
46668,36,3,Merrick CDP,,left_only
46811,36,3,Mexico village,,left_only
46866,36,3,Middleburgh village,2,both
46976,36,3,Middle Island CDP,,left_only
46998,36,3,Middleport village,2,both
47042,36,3,Middletown city,2,both
47108,36,3,Middleville village,,left_only
47229,36,3,Milford village,,left_only
47273,36,3,Millbrook village,2,both
47306,36,3,Miller Place CDP,,left_only
47361,36,3,Millerton village,2,both
47405,36,3,Mill Neck village,2,both
47427,36,3,Millport village,,left_only
47548,36,3,Milton CDP (Saratoga County),,left_only
47554,36,3,Milton CDP (Ulster County),,left_only
47636,36,3,Mineola village,2,both
47680,36,3,Minetto CDP,,left_only
47707,36,3,Mineville-Witherbee CDP,,left_only
47757,36,3,Minoa village,2,both
47823,36,3,Mohawk village,2,both
47988,36,3,Monroe village,2,both
48010,36,3,Monsey CDP,,left_only
48054,36,3,Montauk CDP,,left_only
48090,36,3,Montebello village,,left_only
48142,36,3,Montgomery village,2,both
48175,36,3,Monticello village,2,both
48197,36,3,Montour Falls village,,left_only
48241,36,3,Mooers CDP,,left_only
48296,36,3,Moravia village,2,both
48450,36,3,Moriches CDP,,left_only
48483,36,3,Morris village,,left_only
48538,36,3,Morrisonville CDP,,left_only
48571,36,3,Morristown village,,left_only
48593,36,3,Morrisville village,0,both
48879,36,3,Mount Ivy CDP,,left_only
48890,36,3,Mount Kisco village,2,both
48945,36,3,Mount Morris village,2,both
49066,36,3,Mount Sinai CDP,,left_only
49121,36,3,Mount Vernon city,2,both
49220,36,3,Munnsville village,,left_only
49231,36,3,Munsey Park village,2,both
49242,36,3,Munsons Corners CDP,,left_only
49330,36,3,Muttontown village,,left_only
49363,36,3,Myers Corner CDP,,left_only
49407,36,3,Nanuet CDP,,left_only
49418,36,3,Napanoch CDP,,left_only
49424,36,3,Napeague CDP,,left_only
49429,36,3,Naples village,,left_only
49473,36,3,Narrowsburg CDP,,left_only
49506,36,3,Nassau village,2,both
49605,36,3,Natural Bridge CDP,,left_only
49726,36,3,Nedrow CDP,,left_only
49748,36,3,Nelliston village,,left_only
49781,36,3,Nelsonville village,2,both
49825,36,3,Nesconset CDP,,left_only
49891,36,3,Newark village,2,both
49902,36,3,Newark Valley village,2,both
49946,36,3,New Berlin village,2,both
50034,36,3,Newburgh city,2,both
50067,36,3,New Cassel CDP,,left_only
50100,36,3,New City CDP,,left_only
50221,36,3,Newfane CDP,,left_only
50257,36,3,Newfield Hamlet CDP,,left_only
50298,36,3,New Hartford village,2,both
50353,36,3,New Hempstead village,,left_only
50397,36,3,New Hyde Park village,2,both
50551,36,3,New Paltz village,2,both
50551,36,3,New Paltz village,0,both
50573,36,3,Newport village,,left_only
50617,36,3,New Rochelle city,2,both
50705,36,3,New Square village,,left_only
50727,36,3,New Suffolk CDP,,left_only
50837,36,3,New Windsor CDP,,left_only
51000,36,3,New York city,2,both
51000,36,3,New York city,0,both
51000,36,3,New York city,4,both
51000,36,3,New York city,8,both
51000,36,3,New York city,7,both
51011,36,3,New York Mills village,2,both
51055,36,3,Niagara Falls city,2,both
51110,36,3,Nichols village,2,both
51275,36,3,Niskayuna CDP,,left_only
51286,36,3,Nissequogue village,2,both
51297,36,3,Niverville CDP,,left_only
51319,36,3,Norfolk CDP,,left_only
51396,36,3,North Amityville CDP,,left_only
51418,36,3,Northampton CDP,,left_only
51440,36,3,North Babylon CDP,,left_only
51467,36,3,North Ballston Spa CDP,,left_only
51495,36,3,North Bay Shore CDP,,left_only
51517,36,3,North Bellmore CDP,,left_only
51528,36,3,North Bellport CDP,,left_only
51583,36,3,North Boston CDP,,left_only
51792,36,3,North Collins village,2,both
51915,36,3,Northeast Ithaca CDP,,left_only
52078,36,3,North Great River CDP,,left_only
52188,36,3,North Haven village,,left_only
53022,36,3,North Hills village,,left_only
53055,36,3,North Hornell village,2,both
53198,36,3,North Lindenhurst CDP,,left_only
53231,36,3,North Lynbrook CDP,,left_only
53253,36,3,North Massapequa CDP,,left_only
53264,36,3,North Merrick CDP,,left_only
53275,36,3,North New Hyde Park CDP,,left_only
53319,36,3,North Patchogue CDP,,left_only
53396,36,3,Northport village,2,both
53561,36,3,North Sea CDP,,left_only
53660,36,3,North Syracuse village,2,both
53682,36,3,North Tonawanda city,2,both
53748,36,3,North Valley Stream CDP,,left_only
53770,36,3,Northville village,2,both
53775,36,3,Northville CDP,,left_only
53792,36,3,North Wantagh CDP,,left_only
53852,36,3,Northwest Harbor CDP,,left_only
53853,36,3,Northwest Ithaca CDP,,left_only
53979,36,3,Norwich city,2,both
54012,36,3,Norwood village,2,both
54056,36,3,Noyack CDP,,left_only
54078,36,3,Nunda village,,left_only
54100,36,3,Nyack village,2,both
54144,36,3,Oakdale CDP,,left_only
54155,36,3,Oakfield village,,left_only
54430,36,3,Ocean Beach village,2,both
54441,36,3,Oceanside CDP,,left_only
54452,36,3,Odessa village,,left_only
54485,36,3,Ogdensburg city,2,both
54540,36,3,Olcott CDP,,left_only
54551,36,3,Old Bethpage CDP,,left_only
54562,36,3,Old Brookville village,2,both
54617,36,3,Old Field village,2,both
54705,36,3,Old Westbury village,2,both
54705,36,3,Old Westbury village,0,both
54716,36,3,Olean city,2,both
54837,36,3,Oneida city,2,both
54848,36,3,Oneida Castle village,,left_only
54881,36,3,Oneonta city,2,both
55167,36,3,Orangeburg CDP,,left_only
55189,36,3,Orange Lake CDP,,left_only
55266,36,3,Orchard Park village,,left_only
55321,36,3,Orient CDP,,left_only
55365,36,3,Oriskany village,2,both
55376,36,3,Oriskany Falls village,,left_only
55530,36,3,Ossining village,2,both
55574,36,3,Oswego city,2,both
55574,36,3,Oswego city,0,both
55618,36,3,Otego village,,left_only
55673,36,3,Otisville village,,left_only
55816,36,3,Ovid village,2,both
55882,36,3,Owego village,2,both
55948,36,3,Oxford village,2,both
55992,36,3,Oyster Bay CDP,,left_only
56011,36,3,Oyster Bay Cove village,2,both
56088,36,3,Painted Post village,2,both
56110,36,3,Palatine Bridge village,,left_only
56132,36,3,Palenville CDP,,left_only
56187,36,3,Palmyra village,2,both
56231,36,3,Panama village,,left_only
56291,36,3,Parc CDP,,left_only
56341,36,3,Parish village,,left_only
56660,36,3,Patchogue village,2,both
56764,36,3,Pattersonville-Rotterdam Junction CDP,,left_only
56814,36,3,Pawling village,2,both
56869,36,3,Peach Lake CDP,,left_only
56902,36,3,Pearl River CDP,,left_only
56968,36,3,Peconic CDP,,left_only
56979,36,3,Peekskill city,2,both
57001,36,3,Pelham village,2,both
57023,36,3,Pelham Manor village,2,both
57177,36,3,Penn Yan village,2,both
57243,36,3,Perry village,2,both
57287,36,3,Perrysburg village,,left_only
57364,36,3,Peru CDP,,left_only
57518,36,3,Phelps village,2,both
57551,36,3,Philadelphia village,2,both
57639,36,3,Philmont village,2,both
57650,36,3,Phoenicia CDP,,left_only
57661,36,3,Phoenix village,2,both
57749,36,3,Piermont village,2,both
57815,36,3,Pike village,,left_only
57980,36,3,Pine Bush CDP,,left_only
58057,36,3,Pine Hill CDP,,left_only
58145,36,3,Pine Plains CDP,,left_only
58354,36,3,Pittsford village,,left_only
58409,36,3,Plainedge CDP,,left_only
58442,36,3,Plainview CDP,,left_only
58475,36,3,Plandome village,2,both
58486,36,3,Plandome Heights village,,left_only
58497,36,3,Plandome Manor village,,left_only
58541,36,3,Plattekill CDP,,left_only
58574,36,3,Plattsburgh city,2,both
58574,36,3,Plattsburgh city,0,both
58601,36,3,Plattsburgh West CDP,,left_only
58684,36,3,Pleasant Valley CDP,,left_only
58728,36,3,Pleasantville village,2,both
58794,36,3,Poestenkill CDP,,left_only
58849,36,3,Point Lookout CDP,,left_only
58937,36,3,Poland village,,left_only
58992,36,3,Pomona village,,left_only
59157,36,3,Poquott village,,left_only
59212,36,3,Port Byron village,2,both
59223,36,3,Port Chester village,2,both
59245,36,3,Port Dickinson village,2,both
59311,36,3,Port Ewen CDP,,left_only
59333,36,3,Port Henry village,2,both
59355,36,3,Port Jefferson village,2,both
59377,36,3,Port Jefferson Station CDP,,left_only
59388,36,3,Port Jervis city,2,both
59454,36,3,Port Leyden village,2,both
59498,36,3,Portville village,2,both
59520,36,3,Port Washington CDP,,left_only
59531,36,3,Port Washington North village,2,both
59564,36,3,Potsdam village,2,both
59641,36,3,Poughkeepsie city,2,both
59831,36,3,Preston-Potter Hollow CDP,,left_only
59883,36,3,Prospect village,,left_only
59960,36,3,Pulaski village,2,both
60103,36,3,Putnam Lake CDP,,left_only
60411,36,3,Quioque CDP,,left_only
60422,36,3,Quogue village,2,both
60576,36,3,Randolph village,,left_only
60598,36,3,Ransomville CDP,,left_only
60609,36,3,Rapids CDP,,left_only
60675,36,3,Ravena village,2,both
60829,36,3,Red Creek village,,left_only
60884,36,3,Redford CDP,,left_only
60895,36,3,Red Hook village,2,both
60983,36,3,Red Oaks Mill CDP,,left_only
61016,36,3,Redwood CDP,,left_only
61115,36,3,Remsen village,,left_only
61142,36,3,Remsenburg-Speonk CDP,,left_only
61148,36,3,Rensselaer city,2,both
61159,36,3,Rensselaer Falls village,,left_only
61346,36,3,Rhinebeck village,2,both
61434,36,3,Richburg village,2,both
61489,36,3,Richfield Springs village,2,both
61588,36,3,Richmondville village,2,both
61621,36,3,Richville village,,left_only
61665,36,3,Ridge CDP,,left_only
61797,36,3,Rifton CDP,,left_only
61874,36,3,Ripley CDP,,left_only
61973,36,3,Riverhead CDP,,left_only
62061,36,3,Riverside village,,left_only
62066,36,3,Riverside CDP,,left_only
63000,36,3,Rochester city,2,both
63132,36,3,Rock Hill CDP,,left_only
63264,36,3,Rockville Centre village,2,both
63319,36,3,Rocky Point CDP,,left_only
63418,36,3,Rome city,2,both
63473,36,3,Ronkonkoma CDP,,left_only
63506,36,3,Roosevelt CDP,,left_only
63583,36,3,Roscoe CDP,,left_only
63742,36,3,Rosendale Village CDP,,left_only
63770,36,3,Roslyn village,2,both
63792,36,3,Roslyn Estates village,,left_only
63803,36,3,Roslyn Harbor village,,left_only
63814,36,3,Roslyn Heights CDP,,left_only
63924,36,3,Rotterdam CDP,,left_only
63957,36,3,Round Lake village,,left_only
63979,36,3,Rouses Point village,2,both
64199,36,3,Rushville village,,left_only
64232,36,3,Russell Gardens village,,left_only
64309,36,3,Rye city,2,both
64325,36,3,Rye Brook village,2,both
64408,36,3,Sackets Harbor village,2,both
64430,36,3,Saddle Rock village,,left_only
64441,36,3,Saddle Rock Estates CDP,,left_only
64452,36,3,Sagaponack CDP,,left_only
64485,36,3,Sag Harbor village,2,both
64551,36,3,St. Bonaventure CDP,,left_only
64584,36,3,St. James CDP,,left_only
64639,36,3,St. Johnsville village,2,both
64749,36,3,Salamanca city,2,both
64749,36,3,Salamanca city,0,both
64771,36,3,Salem village,2,both
64842,36,3,Salisbury CDP,,left_only
64881,36,3,Saltaire village,2,both
65024,36,3,Sand Ridge CDP,,left_only
65035,36,3,Sands Point village,2,both
65068,36,3,Sandy Creek village,,left_only
65233,36,3,Saranac Lake village,2,both
65255,36,3,Saratoga Springs city,2,both
65288,36,3,Saugerties village,2,both
65310,36,3,Saugerties South CDP,,left_only
65354,36,3,Savona village,,left_only
65409,36,3,Sayville CDP,,left_only
65431,36,3,Scarsdale village,2,both
65475,36,3,Schaghticoke village,,left_only
65508,36,3,Schenectady city,2,both
65585,36,3,Schoharie village,2,both
65750,36,3,Schuylerville village,2,both
65882,36,3,Scotchtown CDP,,left_only
65893,36,3,Scotia village,2,both
65948,36,3,Scotts Corners CDP,,left_only
65959,36,3,Scottsville village,,left_only
66047,36,3,Sea Cliff village,2,both
66058,36,3,Seaford CDP,,left_only
66102,36,3,Searingtown CDP,,left_only
66212,36,3,Selden CDP,,left_only
66322,36,3,Seneca Falls village,2,both
66366,36,3,Seneca Knolls CDP,,left_only
66481,36,3,Setauket-East Setauket CDP,,left_only
66663,36,3,Sharon Springs village,2,both
66828,36,3,Shelter Island CDP,,left_only
66850,36,3,Shelter Island Heights CDP,,left_only
66872,36,3,Shenorock CDP,,left_only
66883,36,3,Sherburne village,2,both
66949,36,3,Sherman village,2,both
66993,36,3,Sherrill city,2,both
67048,36,3,Shinnecock Hills CDP,,left_only
67070,36,3,Shirley CDP,,left_only
67081,36,3,Shokan CDP,,left_only
67191,36,3,Shoreham village,,left_only
67257,36,3,Shortsville village,2,both
67279,36,3,Shrub Oak CDP,,left_only
67334,36,3,Sidney village,2,both
67411,36,3,Silver Creek village,2,both
67466,36,3,Silver Springs village,,left_only
67488,36,3,Sinclairville village,2,both
67510,36,3,Skaneateles village,2,both
67638,36,3,Sleepy Hollow village,,left_only
67686,36,3,Sloan village,2,both
67708,36,3,Sloatsburg village,2,both
67730,36,3,Smallwood CDP,,left_only
67851,36,3,Smithtown CDP,,left_only
68099,36,3,Smyrna village,,left_only
68209,36,3,Sodus village,2,both
68242,36,3,Sodus Point village,2,both
68286,36,3,Solvay village,2,both
68374,36,3,Sound Beach CDP,,left_only
68462,36,3,Southampton village,2,both
68847,36,3,South Corning village,,left_only
68891,36,3,South Dayton village,2,both
68968,36,3,South Fallsburg CDP,,left_only
69001,36,3,South Farmingdale CDP,,left_only
69023,36,3,South Floral Park village,,left_only
69078,36,3,South Glens Falls village,2,both
69188,36,3,South Hempstead CDP,,left_only
69199,36,3,South Hill CDP,,left_only
69254,36,3,South Huntington CDP,,left_only
69386,36,3,South Lockport CDP,,left_only
69441,36,3,South Nyack village,2,both
69452,36,3,Southold CDP,,left_only
69606,36,3,Southport CDP,,left_only
69892,36,3,South Valley Stream CDP,,left_only
70035,36,3,Spackenkill CDP,,left_only
70123,36,3,Speculator village,,left_only
70167,36,3,Spencer village,2,both
70189,36,3,Spencerport village,,left_only
70387,36,3,Springs CDP,,left_only
70420,36,3,Spring Valley village,2,both
70442,36,3,Springville village,2,both
70552,36,3,Staatsburg CDP,,left_only
70618,36,3,Stamford village,,left_only
70717,36,3,Stannards CDP,,left_only
70849,36,3,Star Lake CDP,,left_only
71267,36,3,Stewart Manor village,,left_only
71322,36,3,Stillwater village,2,both
71597,36,3,Stone Ridge CDP,,left_only
71608,36,3,Stony Brook CDP,0,both
71663,36,3,Stony Point CDP,,left_only
71718,36,3,Stottville CDP,,left_only
71894,36,3,Suffern village,2,both
72521,36,3,Sylvan Beach village,,left_only
72554,36,3,Syosset CDP,,left_only
73000,36,3,Syracuse city,2,both
73000,36,3,Syracuse city,0,both
73000,36,3,Syracuse city,9,both
73143,36,3,Tannersville village,,left_only
73154,36,3,Tappan CDP,,left_only
73176,36,3,Tarrytown village,2,both
73352,36,3,Terryville CDP,,left_only
73517,36,3,Theresa village,2,both
73583,36,3,Thiells CDP,,left_only
73605,36,3,Thomaston village,2,both
73715,36,3,Thornwood CDP,,left_only
73902,36,3,Tillson CDP,,left_only
74023,36,3,Tivoli village,2,both
74166,36,3,Tonawanda city,2,both
74183,36,3,Tonawanda CDP,,left_only
75121,36,3,Town Line CDP,,left_only
75341,36,3,Tribes Hill CDP,,left_only
75484,36,3,Troy city,2,both
75484,36,3,Troy city,0,both
75506,36,3,Trumansburg village,2,both
75572,36,3,Tuckahoe CDP,,left_only
75583,36,3,Tuckahoe village,2,both
75627,36,3,Tully village,,left_only
75671,36,3,Tupper Lake village,2,both
75682,36,3,Turin village,,left_only
75803,36,3,Tuxedo Park village,2,both
76001,36,3,Unadilla village,2,both
76089,36,3,Uniondale CDP,,left_only
76155,36,3,Union Springs village,,left_only
76210,36,3,Unionville village,,left_only
76287,36,3,University Gardens CDP,,left_only
76331,36,3,Upper Brookville village,,left_only
76386,36,3,Upper Nyack village,2,both
76540,36,3,Utica city,2,both
76584,36,3,Vails Gate CDP,,left_only
76617,36,3,Valatie village,,left_only
76639,36,3,Valhalla CDP,,left_only
76661,36,3,Valley Cottage CDP,,left_only
76672,36,3,Valley Falls village,,left_only
76705,36,3,Valley Stream village,2,both
76881,36,3,Van Etten village,,left_only
77112,36,3,Vernon village,2,both
77211,36,3,Verplanck CDP,,left_only
77376,36,3,Victor village,,left_only
77431,36,3,Victory village,,left_only
77513,36,3,Village Green CDP,,left_only
77519,36,3,Village of the Branch village,,left_only
77574,36,3,Viola CDP,,left_only
77684,36,3,Voorheesville village,,left_only
77728,36,3,Waddington village,2,both
77772,36,3,Wading River CDP,,left_only
77805,36,3,Wainscott CDP,,left_only
77849,36,3,Walden village,2,both
77948,36,3,Walker Valley CDP,,left_only
78003,36,3,Wallkill CDP,,left_only
78036,36,3,Walton village,2,both
78063,36,3,Walton Park CDP,,left_only
78113,36,3,Wampsville village,,left_only
78146,36,3,Wantagh CDP,,left_only
78168,36,3,Wappingers Falls village,2,both
78289,36,3,Warrensburg CDP,,left_only
78333,36,3,Warsaw village,2,both
78355,36,3,Warwick village,2,both
78421,36,3,Washington Heights CDP,,left_only
78465,36,3,Washingtonville village,2,both
78520,36,3,Waterford village,,left_only
78553,36,3,Waterloo village,2,both
78575,36,3,Watermill CDP,,left_only
78608,36,3,Watertown city,2,both
78663,36,3,Waterville village,2,both
78674,36,3,Watervliet city,2,both
78696,36,3,Watkins Glen village,2,both
78806,36,3,Waverly village,2,both
78850,36,3,Wayland village,2,both
78960,36,3,Webster village,2,both
79015,36,3,Weedsport village,2,both
79081,36,3,Wellsburg village,,left_only
79092,36,3,Wellsville village,2,both
