ORI,AGENCY,Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,POP100,White_count,Black_count,Hispanic_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispanic_Males_All,Age1524_HispanicM,Age1524_HispanicF,Hispanic_Females_All,Pct_WYM,Pct_WYF
WI06805,WAUKESHA,2,84250,Waukesha city,,55,1990,56958,52417,301,3366,4038,26150,4264,28169,53,179,36,138,1757,340,296,1609,0.154416826003824,0.151372075686038
WI01801,EAU CLAIRE,2,22300,Eau Claire city,,55,1990,56856,53834,203,343,6083,25193,7431,28849,55,132,34,79,170,60,51,173,0.241455959988886,0.257582585184928
WI07103,OSHKOSH,2,60500,Oshkosh city,,55,1990,55006,52637,433,456,5609,25123,6205,27822,84,319,51,116,249,56,71,207,0.22326155315846,0.223024944288692
WI05402,JANESVILLE,2,37825,Janesville city,,55,1990,52133,50729,282,597,3395,24767,3576,26363,27,145,16,142,316,57,50,281,0.137077562886098,0.135644653491636
WI03201,LA CROSSE,2,40775,La Crosse city,,55,1990,51003,47617,336,447,5399,21919,6748,25911,75,232,34,136,242,60,57,205,0.246315981568502,0.26042993323299
WI06002,SHEBOYGAN,2,72975,Sheboygan city,,55,1990,49676,46241,95,1252,3018,22440,2962,24461,8,61,9,43,657,141,110,595,0.134491978609626,0.121090715833367
WI04115,WAUWATOSA,2,84675,Wauwatosa city,,55,1990,49366,47680,604,490,2304,22057,2339,25985,114,375,46,237,249,46,41,241,0.104456635081833,0.0900134693092169
WI02001,FOND DU LAC,2,26275,Fond du Lac city,,55,1990,37757,36590,109,575,2366,17306,2624,19622,18,58,14,54,301,52,45,274,0.136715589968797,0.133727448781979
WI03703,WAUSAU,2,84475,Wausau city,,55,1990,37060,34362,46,242,2134,16073,2332,18412,5,32,2,15,123,32,28,119,0.132769240340944,0.126656528351075
WI05401,BELOIT,2,6500,Beloit city,,55,1990,35573,28778,5536,691,2146,13686,2250,15418,422,2504,529,3071,375,82,65,316,0.156802571971358,0.14593332468543302
WI06801,BROOKFIELD,2,10025,Brookfield city,,55,1990,35184,33880,134,260,1998,16791,1856,17291,14,68,8,68,139,32,26,121,0.118992317312846,0.10733907813313302
WI06804,NEW BERLIN,2,56375,New Berlin city,,55,1990,33592,32841,76,278,2016,16481,1971,16574,2,45,1,35,145,21,19,133,0.122322674594988,0.118921201882467
WI04108,GREENFIELD,2,31175,Greenfield city,,55,1990,33403,32162,137,667,1968,15310,2076,17295,10,71,16,67,325,63,58,342,0.128543435662965,0.120034692107546
WI03601,MANITOWOC,2,48500,Manitowoc city,,55,1990,32520,31104,69,373,1864,14784,1814,16554,7,51,3,20,195,31,28,178,0.126082251082251,0.109580765978011
WI01601,SUPERIOR,2,78650,Superior city,,55,1990,27134,25975,143,141,1913,12244,1943,13830,33,94,15,50,78,16,13,63,0.156239790918001,0.14049168474331195
WI06803,MENOMONEE FALLS,2,51000,Menomonee Falls village,,55,1990,26840,26410,71,162,1706,13064,1499,13462,6,38,7,37,82,14,10,80,0.130587875076546,0.111350467983955
WI06704,WEST BEND,2,85350,West Bend city,,55,1990,23916,23459,30,221,1713,11522,1646,12092,2,18,1,13,126,29,15,95,0.148672105537233,0.136123056566325
WI07102,NEENAH,2,55750,Neenah city,,55,1990,23219,22606,44,238,1414,11082,1363,11677,3,29,2,16,110,17,22,128,0.127594297058293,0.116725186263595
WI05001,STEVENS POINT,2,77200,Stevens Point city,,55,1990,23006,21916,113,196,3817,10613,3698,11410,29,76,15,42,93,33,37,103,0.35965325544143995,0.32410166520596
WI04105,FRANKLIN,2,27300,Franklin city,,55,1990,21855,20428,806,357,1390,10470,1116,10205,271,689,30,129,224,51,16,133,0.132760267430755,0.109358157765801
WI04114,SOUTH MILWAUKEE,2,75125,South Milwaukee city,,55,1990,20958,20289,67,393,1292,9931,1344,10624,2,34,7,34,188,33,36,205,0.13009767395025698,0.126506024096386
WI04110,OAK CREEK,2,58800,Oak Creek city,,55,1990,19513,18473,142,626,1324,9378,1279,9529,14,83,4,59,311,67,48,315,0.141181488590318,0.134221849092245
WI07201,MARSHFIELD,2,49675,Marshfield city,,55,1990,19291,18927,35,118,1244,9040,1294,9968,2,16,2,20,63,12,9,55,0.13761061946902695,0.129815409309791
WI02803,WATERTOWN,2,83975,Watertown city,,55,1990,19142,18744,22,239,1429,9111,1326,9791,6,12,5,11,126,22,27,113,0.156843376138733,0.13543049739556698
WI04601,MEQUON,2,51150,Mequon city,,55,1990,18885,18060,429,140,1231,9087,1084,9085,42,215,41,221,68,6,11,72,0.13546825134808,0.119317556411668
WI04103,CUDAHY,2,17975,Cudahy city,,55,1990,18659,17936,107,409,1245,8896,1209,9348,5,46,11,61,200,36,28,209,0.139950539568345,0.129332477535302
WI07203,WISCONSIN RAPIDS,2,88200,Wisconsin Rapids city,,55,1990,18245,17606,18,133,1041,8270,1112,9388,1,13,1,5,59,6,11,74,0.125876662636034,0.118449083936941
WI06806,MUSKEGO,2,55275,Muskego city,,55,1990,16813,16589,11,144,1130,8348,1053,8352,2,8,1,5,69,8,6,75,0.13536176329659802,0.126077586206897
WI00501,DE PERE,2,19775,De Pere city,,55,1990,16569,16278,38,71,1556,7830,1784,8494,9,24,6,14,42,6,8,29,0.198722860791826,0.210030609842242
