Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,P12BD001,P12BD002,P12BD003,P12BD004,P12BD005,P12BD006,P12BD007,P12BD008,P12BD009,P12BD010,P12BD011,P12BD012,P12BD013,P12BD014,P12BD015,P12BD016,P12BD017,P12BD018,P12BD019,P12BD020,P12BD021,P12BD022,P12BD023,P12BD024,P12BD025,P12BD026,P12BD027,P12BD028,P12BD029,P12BD030,P12BD031,P12BD032,P12BD033,P12BD034,P12BD035,P12BD036,P12BD037,P12BD038,P12BD039,P12BD040,P12BD041,P12BD042,P12BD043,P12BD044,P12BD045,P12BD046,P12BD047,P12BD048,P12BD049
3,18088,Cowarts town,,01,2010,273,129,3,11,12,8,5,3,1,1,5,11,11,9,12,12,9,3,5,1,1,3,3,0,0,144,7,8,15,8,8,0,0,3,8,10,11,19,12,8,10,5,3,0,0,4,2,2,1
3,18304,Creola city,,01,2010,188,92,3,8,6,5,6,0,1,3,4,3,6,4,14,4,7,2,4,2,3,5,1,1,0,96,4,5,5,7,4,1,1,2,3,8,7,6,11,8,6,3,3,0,2,2,2,5,1
3,18856,Crossville town,,01,2010,8,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18952,Cuba town,,01,2010,45,20,2,1,2,0,2,2,1,1,0,1,3,0,1,1,0,0,2,0,0,0,0,1,0,25,3,1,3,1,0,0,0,2,2,0,1,3,1,4,2,0,2,0,0,0,0,0,0
3,18976,Cullman city,,01,2010,127,73,4,6,1,4,4,3,1,6,5,11,12,3,7,3,3,0,0,0,0,0,0,0,0,54,6,7,4,4,4,0,1,7,4,0,1,5,4,3,2,0,0,0,0,0,0,1,1
3,19024,Cullomburg CDP,,01,2010,98,43,1,4,10,1,2,0,0,2,1,2,4,3,3,4,3,1,0,0,0,0,0,2,0,55,2,7,10,2,2,0,1,0,3,3,3,2,5,4,4,2,1,2,0,0,2,0,0
3,19216,Cusseta town,,01,2010,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,19336,Dadeville city,,01,2010,1533,705,44,41,74,43,27,15,13,33,43,42,51,51,66,48,33,9,21,5,16,9,7,10,4,828,47,56,61,40,34,15,15,30,46,44,63,56,62,51,55,17,19,12,15,26,17,25,22
3,19360,Daleville city,,01,2010,1198,549,36,40,62,38,22,10,10,13,45,39,32,47,32,38,37,7,10,8,7,8,5,1,2,649,43,44,63,37,21,5,9,24,42,55,44,46,56,48,53,15,15,7,3,8,8,2,1
3,19648,Daphne city,,01,2010,2536,1188,68,71,91,71,33,14,17,43,71,65,83,82,96,94,93,33,31,18,30,36,21,15,12,1348,65,71,116,51,34,11,16,58,75,69,89,82,137,104,101,43,35,24,39,50,36,20,22
3,19744,Dauphin Island town,,01,2010,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,19816,Daviston town,,01,2010,22,9,0,0,1,1,0,0,0,0,1,2,0,1,0,1,1,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,1,1,0,3,1,0,1,1,1,2,0,1,0
3,19912,Dayton town,,01,2010,34,19,1,1,1,8,1,0,0,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,15,1,2,3,0,0,0,0,1,0,0,1,1,3,1,0,0,2,0,0,0,0,0,0
3,20008,Deatsville town,,01,2010,224,111,10,18,16,6,2,2,0,3,3,12,16,8,7,5,2,0,0,0,0,1,0,0,0,113,9,15,12,10,5,0,1,3,7,11,21,7,7,3,1,0,0,0,1,0,0,0,0
3,20104,Decatur city,,01,2010,12067,5494,445,484,512,325,201,100,102,249,383,370,410,362,394,337,319,93,107,43,74,78,58,21,27,6573,499,502,539,362,207,95,88,293,466,511,489,473,458,427,368,128,133,77,91,140,104,62,61
3,20152,Deer Park CDP,,01,2010,125,56,1,2,1,6,0,2,0,4,7,3,2,1,5,3,5,4,2,3,1,1,1,1,1,69,6,2,6,5,3,2,0,1,2,3,3,6,5,6,8,2,4,1,1,0,0,3,0
3,20272,Delta CDP,,01,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20296,Demopolis city,,01,2010,3749,1594,164,143,133,111,67,31,21,60,76,80,80,91,99,119,105,40,36,16,31,42,24,18,7,2155,167,136,143,107,85,23,28,82,160,138,140,132,130,177,132,56,52,27,46,59,56,27,52
3,20392,Detroit town,,01,2010,33,18,0,1,3,3,0,0,1,2,0,2,2,1,0,1,1,0,0,1,0,0,0,0,0,15,1,1,1,0,0,0,0,0,1,0,4,1,2,0,4,0,0,0,0,0,0,0,0
3,20955,Dodge City town,,01,2010,4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,21136,Dora city,,01,2010,248,99,6,8,5,9,5,0,0,5,6,5,9,3,8,9,7,0,2,2,2,4,4,0,0,149,14,9,11,11,1,2,1,7,8,12,8,9,11,15,5,5,4,1,4,1,6,4,0
3,21184,Dothan city,,01,2010,21312,9797,936,988,874,560,345,125,152,412,739,607,610,567,585,650,529,177,228,129,139,175,139,75,56,11515,929,873,872,545,354,208,162,541,911,882,850,718,751,743,628,217,252,132,201,245,199,140,162
3,21280,Double Springs town,,01,2010,7,5,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,21328,Douglas town,,01,2010,6,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,21448,Dozier town,,01,2010,116,56,7,4,12,1,3,1,0,1,1,4,1,2,5,2,4,1,3,0,1,1,2,0,0,60,1,4,3,3,0,0,1,4,6,2,6,3,4,1,5,0,7,3,0,3,3,0,1
3,21890,Dunnavant CDP,,01,2010,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,21952,Dutton town,,01,2010,8,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,22216,East Brewton city,,01,2010,516,222,31,17,25,15,12,5,7,6,22,17,14,12,12,10,5,2,3,1,3,2,0,1,0,294,31,24,28,19,9,6,6,15,29,21,23,21,16,18,14,2,1,4,2,1,3,0,1
3,22504,East Point CDP,,01,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,22816,Eclectic town,,01,2010,110,47,2,4,4,5,2,0,0,2,4,4,5,3,6,0,0,0,2,3,1,0,0,0,0,63,5,5,4,3,1,1,1,2,3,2,4,4,7,2,6,5,1,1,2,1,1,1,1
3,23032,Edgewater CDP,,01,2010,604,257,13,21,25,20,16,5,2,13,11,17,13,12,10,16,27,8,6,5,4,2,5,6,0,347,21,12,23,17,11,2,10,11,18,17,21,21,29,37,25,7,11,5,11,12,8,10,8
3,23176,Edwardsville town,,01,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,23224,Egypt CDP,,01,2010,8,5,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,23296,Elba city,,01,2010,1351,656,46,54,54,26,17,8,13,22,44,58,54,51,50,41,38,13,15,9,8,10,7,12,6,695,50,41,61,42,24,8,11,25,45,47,56,37,40,46,40,9,14,14,13,25,16,13,18
3,23320,Elberta town,,01,2010,21,11,2,1,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,10,0,0,1,2,1,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3,23344,Eldridge town,,01,2010,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,23488,Elkmont town,,01,2010,55,23,1,0,2,0,1,0,0,2,0,0,1,2,1,3,3,2,1,0,1,1,0,1,1,32,3,2,0,4,0,0,0,2,1,1,1,2,5,2,3,1,0,0,0,2,0,2,1
3,23656,Elmore town,,01,2010,337,152,19,18,12,13,9,1,3,4,7,11,12,14,2,6,8,1,3,0,1,3,2,3,0,185,19,15,27,9,3,1,6,4,9,11,22,16,9,6,7,1,4,2,4,4,5,1,0
3,23872,Emelle town,,01,2010,50,18,0,0,0,0,0,0,1,0,2,0,0,3,0,4,3,1,0,0,1,2,1,0,0,32,0,1,1,4,1,0,1,2,1,2,1,2,3,4,2,2,1,0,0,2,0,0,2
3,23880,Emerald Mountain CDP,,01,2010,282,129,10,12,16,3,0,0,0,3,5,11,17,8,13,9,7,0,3,3,4,5,0,0,0,153,12,8,16,11,6,1,0,2,7,11,20,10,21,6,6,1,1,3,4,5,0,1,1
3,24184,Enterprise city,,01,2010,5508,2571,203,225,200,144,109,36,24,103,176,173,165,158,172,172,167,46,79,39,40,59,40,20,21,2937,212,187,219,164,89,35,43,110,211,189,205,184,191,219,176,71,81,42,65,92,58,50,44
3,24256,Epes town,,01,2010,175,93,6,7,13,6,3,2,2,3,4,1,5,7,9,5,8,1,0,0,3,1,0,2,5,82,3,4,7,2,3,0,1,1,6,5,6,7,9,7,7,1,3,2,0,2,3,2,1
3,24472,Ethelsville town,,01,2010,21,10,0,0,2,0,1,0,0,0,1,1,0,2,0,2,0,0,0,0,1,0,0,0,0,11,1,0,1,0,0,0,0,1,1,0,0,0,2,1,2,0,0,0,0,2,0,0,0
3,24568,Eufaula city,,01,2010,5859,2563,281,268,252,150,81,51,45,100,146,126,124,156,158,136,157,56,70,34,49,42,39,27,15,3296,271,266,246,142,96,48,44,140,264,185,189,210,244,203,193,61,106,53,56,85,66,66,62
3,24616,Eunola CDP,,01,2010,18,9,0,0,0,0,0,0,0,0,1,1,1,1,4,0,0,1,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,1,0,0,0
3,24664,Eutaw town,,01,2010,2353,1042,83,101,101,53,53,13,14,36,65,44,44,38,58,71,90,24,30,14,30,37,12,18,13,1311,87,102,93,56,42,16,20,46,92,66,67,74,83,111,95,39,34,29,24,38,33,26,38
3,24688,Eva town,,01,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,24808,Evergreen city,,01,2010,2462,1089,152,111,103,89,34,17,10,41,66,51,55,51,58,50,55,27,32,16,22,21,7,10,11,1373,110,130,104,70,52,22,23,45,93,112,88,74,82,87,81,17,38,30,21,26,25,29,14
3,24880,Excel town,,01,2010,36,18,2,1,3,2,1,1,1,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,18,2,3,1,0,0,0,0,0,3,5,1,2,1,0,0,0,0,0,0,0,0,0,0
3,25120,Fairfield city,,01,2010,10518,4623,324,306,339,235,303,138,112,249,299,219,222,196,234,344,410,128,164,59,78,88,72,62,42,5895,292,333,374,254,275,150,110,214,320,316,298,312,376,517,514,190,197,87,136,183,168,155,124
3,25216,Fairford CDP,,01,2010,33,19,0,2,4,1,1,0,0,1,0,0,3,3,0,1,1,0,1,0,0,1,0,0,0,14,1,0,1,1,0,1,0,0,0,0,3,2,2,0,1,0,0,0,1,1,0,0,0
3,25240,Fairhope city,,01,2010,955,432,43,43,38,29,18,12,4,21,24,21,16,21,30,34,24,8,7,9,9,9,5,4,3,523,39,37,37,27,17,5,9,19,28,26,39,31,41,49,32,15,7,7,5,20,9,13,11
3,25384,Fairview town,,01,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25648,Falkville town,,01,2010,44,20,0,2,1,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,1,0,3,3,4,24,0,1,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,1,0,0,1,4,10
3,25816,Faunsdale town,,01,2010,32,13,0,1,2,2,2,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,19,3,2,1,1,0,0,0,1,0,1,1,2,2,1,2,0,0,0,1,0,0,1,0
3,25840,Fayette city,,01,2010,1121,528,44,35,52,34,28,9,7,18,42,30,23,28,41,34,31,11,12,10,13,13,3,5,5,593,30,38,44,23,25,10,8,17,39,41,27,48,44,40,36,18,18,12,13,12,16,13,21
3,25864,Fayetteville CDP,,01,2010,17,11,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,0,3,0,0,0,0,6,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,26152,Fitzpatrick CDP,,01,2010,18,10,0,0,0,0,0,0,0,0,2,0,1,0,0,3,1,0,2,0,0,0,1,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,3,0,0,0,0,0,0,0
3,26200,Five Points town,,01,2010,74,33,2,2,4,2,3,0,0,0,3,1,2,1,3,2,2,3,0,1,1,1,0,0,0,41,0,2,3,0,1,0,0,2,2,2,3,6,2,2,2,3,3,1,1,1,0,3,2
3,26824,Flomaton town,,01,2010,391,185,24,17,14,10,7,3,1,13,10,8,8,13,17,14,9,2,5,3,2,3,2,0,0,206,12,25,18,16,5,1,3,3,14,20,10,18,8,18,10,4,4,1,4,6,3,0,3
3,26848,Florala town,,01,2010,312,155,10,12,11,5,5,4,1,4,6,5,10,12,11,14,11,4,5,2,4,9,7,1,2,157,3,10,6,12,6,2,1,3,9,8,5,6,21,11,15,8,2,3,5,7,4,6,4
3,26896,Florence city,,01,2010,7630,3451,274,260,264,171,191,124,89,225,236,190,208,184,228,216,198,68,67,38,60,74,49,25,12,4179,325,301,257,173,229,118,115,215,295,261,210,258,293,290,216,77,83,60,78,112,78,74,61
3,26992,Foley city,,01,2010,2173,997,91,83,86,65,51,11,18,58,84,67,61,50,56,66,51,18,18,9,16,19,8,8,3,1176,86,86,97,67,40,17,17,52,89,78,66,86,93,72,80,21,23,17,24,24,21,13,7
3,27088,Forestdale CDP,,01,2010,7260,3326,200,244,296,229,101,43,38,122,197,195,231,226,232,266,235,99,127,50,59,68,31,20,17,3934,212,246,325,194,110,41,48,136,217,269,285,278,329,358,333,120,108,64,63,91,33,39,35
3,27376,Forkland town,,01,2010,567,272,14,18,23,16,15,10,4,10,10,11,17,8,20,21,26,12,7,3,5,8,7,3,4,295,16,20,25,12,5,2,1,8,16,9,21,14,26,24,19,15,16,13,7,9,5,6,6
3,27520,Fort Deposit town,,01,2010,1015,460,56,45,47,28,11,5,4,21,25,30,30,23,31,24,29,8,8,11,8,11,3,1,1,555,53,46,39,21,26,6,8,35,36,38,25,32,40,36,36,15,14,5,9,14,5,4,12
3,27616,Fort Payne city,,01,2010,590,281,15,16,29,18,3,3,4,16,18,15,26,20,24,22,13,8,7,4,5,5,5,5,0,309,23,23,25,16,11,4,3,7,13,28,23,22,24,23,25,6,6,4,5,7,7,2,2
3,27640,Fort Rucker CDP,,01,2010,553,308,35,37,33,13,16,11,7,28,47,36,22,15,5,2,0,0,0,1,0,0,0,0,0,245,23,44,28,13,13,1,9,15,29,19,29,16,2,1,0,0,1,0,0,1,1,0,0
3,28024,Franklin town,,01,2010,74,32,1,0,1,0,1,0,2,1,1,0,2,2,1,6,5,1,0,2,0,3,1,1,1,42,5,1,2,0,1,0,1,3,0,1,0,2,8,4,4,1,2,2,3,1,0,0,1
3,28120,Fredonia CDP,,01,2010,23,8,1,1,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,15,1,2,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1
3,28312,Frisco City town,,01,2010,645,296,25,31,31,14,4,3,2,11,26,18,15,18,24,21,17,8,7,3,3,9,5,1,0,349,15,29,23,7,8,3,3,14,28,24,18,32,29,32,21,4,13,6,12,15,6,3,4
3,28408,Fruitdale CDP,,01,2010,53,25,1,1,5,0,1,0,0,0,2,3,2,1,1,1,1,1,1,1,2,0,0,0,1,28,1,2,4,2,1,0,0,0,2,0,0,2,0,4,1,2,4,1,0,1,0,0,1
3,28432,Fruithurst town,,01,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28504,Fulton town,,01,2010,30,13,0,1,0,0,0,1,1,1,1,1,0,0,1,2,2,0,0,0,0,0,1,1,0,17,1,0,1,1,1,1,0,0,0,1,0,0,3,2,1,1,0,1,0,1,2,0,0
3,28552,Fultondale city,,01,2010,1391,598,64,57,56,39,17,12,1,14,66,68,49,48,34,30,17,2,10,5,2,4,2,1,0,793,68,54,52,36,13,7,12,26,108,106,79,64,44,43,31,10,11,3,9,11,4,2,0
3,28672,Fyffe town,,01,2010,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3,28696,Gadsden city,,01,2010,13361,6147,444,471,523,387,286,128,105,261,420,371,426,382,394,413,393,135,156,88,86,115,77,51,35,7214,473,445,480,365,255,132,123,309,472,460,489,495,473,539,482,200,186,86,112,207,177,130,124
3,28768,Gainesville town,,01,2010,171,75,3,4,3,5,4,2,1,4,8,3,2,5,8,8,3,1,5,0,0,2,1,3,0,96,2,11,9,3,5,2,2,0,5,6,3,5,14,10,8,0,0,0,2,1,3,3,2
3,28816,Gallant CDP,,01,2010,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28936,Gantt town,,01,2010,51,28,0,2,1,1,0,0,0,4,2,0,0,7,2,2,2,1,1,0,0,1,0,2,0,23,0,0,3,1,1,0,0,0,1,1,3,4,4,1,0,0,2,0,0,0,2,0,0
3,29032,Garden City town,,01,2010,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29056,Gardendale city,,01,2010,1189,515,56,51,39,29,13,7,2,19,35,48,42,37,31,34,32,6,8,6,7,5,3,2,3,674,57,47,54,41,12,10,9,16,60,62,67,68,39,38,40,10,12,9,4,6,5,3,5
3,29296,Gaylesville town,,01,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29392,Geiger town,,01,2010,125,58,6,2,4,8,0,2,1,0,0,2,1,2,5,9,5,1,1,3,0,4,2,0,0,67,2,3,6,4,0,0,1,5,2,2,5,7,7,6,3,1,3,0,2,3,2,0,3
3,29464,Geneva city,,01,2010,622,300,13,20,24,16,14,6,2,9,19,22,34,9,27,17,23,5,5,9,6,7,4,4,5,322,22,27,17,22,7,6,4,7,19,24,19,16,27,27,19,12,18,6,6,6,6,3,2
3,29560,Georgiana town,,01,2010,1136,528,43,35,45,21,22,6,11,18,40,30,31,33,27,33,38,11,18,7,15,14,18,5,7,608,21,34,49,28,22,6,8,18,42,35,38,46,41,29,40,18,13,12,14,23,21,19,31
3,29608,Geraldine town,,01,2010,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29704,Gilbertown town,,01,2010,47,17,2,3,0,0,0,0,0,1,1,1,0,0,0,2,4,0,0,0,1,1,1,0,0,30,2,3,4,0,0,0,0,0,2,1,1,2,2,0,4,1,2,2,2,0,0,0,2
3,29944,Glen Allen town,,01,2010,48,26,0,1,1,1,0,0,0,0,1,1,3,1,1,4,1,0,2,4,1,1,2,0,1,22,0,0,2,1,2,0,0,2,0,0,1,1,1,1,2,0,2,1,0,3,2,0,1
3,29992,Glencoe city,,01,2010,69,34,1,1,6,1,1,0,0,0,1,2,4,3,2,1,5,0,1,0,0,2,3,0,0,35,3,5,1,1,1,0,0,1,1,5,2,3,0,4,3,1,1,1,0,1,0,1,0
3,30160,Glenwood town,,01,2010,56,21,0,1,1,2,0,0,0,0,0,1,0,0,3,6,1,1,0,2,1,1,1,0,0,35,1,1,2,2,0,0,1,0,1,2,1,3,1,4,5,0,2,1,1,4,3,0,0
3,30448,Goldville town,,01,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30496,Good Hope town,,01,2010,6,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,30640,Goodwater town,,01,2010,1087,514,34,33,42,33,18,3,9,16,20,24,32,41,43,41,38,17,9,4,11,24,11,4,7,573,35,37,38,25,25,3,2,11,30,22,58,41,44,40,35,15,18,7,27,21,16,10,13
3,30736,Gordo town,,01,2010,661,294,24,23,35,11,7,9,7,12,19,15,12,12,22,23,18,2,9,7,4,11,5,4,3,367,35,27,18,16,11,7,4,19,26,30,20,18,26,33,19,8,8,4,8,13,8,2,7
3,30760,Gordon town,,01,2010,254,116,3,7,9,7,6,3,0,6,4,5,7,7,3,10,8,3,12,1,3,5,5,1,1,138,7,6,10,12,4,1,3,3,3,5,10,3,9,12,14,3,9,2,5,3,7,4,3
3,30808,Gordonville town,,01,2010,309,149,8,6,16,10,2,1,3,1,3,9,8,9,14,13,16,5,5,3,3,5,5,1,3,160,8,3,7,2,6,5,1,6,13,8,11,4,13,10,10,6,4,3,6,11,9,5,9
3,30880,Goshen town,,01,2010,60,38,4,1,0,0,0,3,0,2,2,1,4,1,1,5,0,7,3,0,0,3,0,0,1,22,0,0,0,1,1,0,1,0,2,0,0,2,2,4,2,1,1,3,1,0,0,1,0
3,31000,Graham CDP,,01,2010,34,16,1,2,2,4,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,18,0,0,3,1,1,0,0,1,0,2,2,1,1,2,2,0,0,0,1,1,0,0,0
3,31024,Grand Bay CDP,,01,2010,345,174,6,6,12,8,3,1,5,10,7,9,10,16,20,22,8,4,5,3,2,11,2,1,3,171,3,9,7,3,5,5,3,9,12,11,11,14,10,20,13,5,4,6,5,5,7,1,3
3,31096,Grant town,,01,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,31348,Grayson Valley CDP,,01,2010,1482,679,64,81,80,42,20,8,9,28,54,63,67,53,32,35,18,7,4,1,1,4,4,0,4,803,59,72,79,48,8,6,9,20,88,105,94,69,44,40,32,7,11,3,4,1,2,1,1
3,31384,Graysville city,,01,2010,511,253,10,20,21,17,9,4,1,5,17,16,16,16,15,21,20,4,8,5,9,9,4,2,4,258,14,16,13,5,4,4,2,6,16,22,11,13,17,23,27,5,7,9,6,9,8,8,13
3,31720,Greensboro city,,01,2010,1660,754,46,55,78,59,31,7,11,34,51,44,29,45,50,46,55,13,18,11,17,20,7,16,11,906,50,67,83,49,19,10,5,30,46,49,52,51,71,65,57,18,24,8,16,41,27,31,37
3,31912,Greenville city,,01,2010,4511,1980,186,229,220,117,75,27,29,81,144,135,96,102,104,106,125,29,35,17,26,37,29,18,13,2531,194,179,207,111,75,36,56,121,217,201,138,163,169,153,146,52,62,21,43,66,44,31,46
3,32056,Grimes town,,01,2010,205,93,8,9,9,8,6,1,2,1,4,6,5,6,13,5,5,2,2,0,1,0,0,0,0,112,10,9,7,5,3,2,3,3,4,7,10,11,10,10,8,3,0,1,1,4,1,0,0
3,32080,Grove Hill town,,01,2010,649,312,16,31,23,26,13,1,7,13,22,14,19,26,15,31,11,8,6,6,4,9,7,4,0,337,16,23,27,13,6,2,4,16,28,25,26,20,24,27,18,2,10,3,5,14,13,11,4
3,32224,Guin city,,01,2010,260,132,11,11,17,9,1,1,0,7,9,4,7,14,8,9,6,2,3,5,2,0,3,1,2,128,12,8,4,3,2,2,2,8,5,6,9,17,7,9,9,6,3,1,3,3,6,2,1
3,32248,Gulfcrest CDP,,01,2010,5,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,32272,Gulf Shores city,,01,2010,148,80,5,2,8,7,5,5,1,4,13,5,7,5,1,2,3,1,0,1,3,2,0,0,0,68,4,3,7,3,4,0,3,6,8,2,7,8,2,2,4,2,1,2,0,0,0,0,0
3,32416,Guntersville city,,01,2010,640,297,17,15,18,18,15,4,7,14,19,12,21,33,16,19,25,7,5,9,5,9,2,2,5,343,20,14,19,24,13,6,2,10,19,15,28,30,23,26,25,14,9,6,4,9,17,5,5
3,32440,Gurley town,,01,2010,137,67,2,3,8,4,4,1,2,0,3,5,6,3,6,5,1,2,3,1,3,1,1,3,0,70,4,7,4,3,3,0,1,5,3,5,2,5,6,1,6,1,3,2,1,2,5,1,0
3,32536,Gu-Win town,,01,2010,9,5,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
3,32560,Hackleburg town,,01,2010,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,32584,Hackneyville CDP,,01,2010,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,32656,Haleburg town,,01,2010,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,32704,Haleyville city,,01,2010,28,12,1,1,0,1,0,0,1,1,2,0,0,0,1,1,0,1,2,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,1,0,2,0,1,1,3,0,1,0,1,0,0,3,2
