place_fips,STATEFP,Govt_level
99035,8,1
12415,8,2
57630,8,2
45255,8,0
99037,8,1
80040,8,2
22200,8,2
50920,8,2
4935,8,2
4110,8,2
99039,8,1
23740,8,2
70635,8,2
99041,8,1
16000,8,2
27865,8,2
48445,8,2
16000,8,0
16000,8,0
57025,8,2
51800,8,2
32650,8,2
11260,8,2
16000,8,2
99043,8,1
11810,8,2
27040,8,2
99045,8,1
30780,8,2
57400,8,2
64255,8,2
12045,8,2
70195,8,2
53395,8,2
99047,8,1
12910,8,2
7025,8,2
30835,8,0
99049,8,1
31605,8,2
31715,8,2
41560,8,2
99051,8,1
33640,8,2
52570,8,2
18310,8,2
33640,8,0
99053,8,1
99055,8,1
82350,8,2
44100,8,2
99057,8,1
82130,8,2
99059,8,1
3455,8,2
30835,8,2
23135,8,2
43000,8,2
84440,8,2
42495,8,2
52075,8,2
30835,8,0
52350,8,2
43000,8,0
99061,8,1
22145,8,2
99063,8,1
10600,8,2
74485,8,2
26765,8,2
99065,8,1
44320,8,2
99067,8,1
22035,8,2
97000,8,7
38535,8,2
5265,8,2
22035,8,0
99069,8,1
6255,8,2
25115,8,2
27425,8,2
46465,8,2
27425,8,0
83230,8,2
99071,8,1
78610,8,2
760,8,2
99073,8,1
44980,8,2
37875,8,2
99075,8,1
73935,8,2
26875,8,2
99077,8,1
31660,8,2
28745,8,2
56970,8,2
19355,8,2
31660,8,0
15605,8,2
99079,8,1
17980,8,2
99081,8,1
17760,8,2
20495,8,2
99083,8,1
17375,8,2
48115,8,2
20770,8,2
99085,8,1
51745,8,2
54935,8,2
55540,8,2
53120,8,2
99087,8,1
9555,8,2
27810,8,2
84770,8,2
45695,8,2
55980,8,0
99089,8,1
42110,8,2
65190,8,2
48500,8,2
27975,8,2
99091,8,1
56420,8,2
64200,8,2
99093,8,1
25610,8,2
1530,8,2
99095,8,1
37270,8,2
34960,8,2
99097,8,1
3620,8,2
71755,8,2
99099,8,1
43110,8,2
37215,8,2
31550,8,2
99101,8,1
62000,8,2
62000,8,0
62000,8,0
99103,8,1
49875,8,2
62880,8,2
99105,8,1
51635,8,2
19795,8,2
99107,8,1
73825,8,2
35070,8,2
55155,8,2
86475,8,2
999999,8,0
99109,8,1
12855,8,2
67005,8,2
99111,8,1
70580,8,2
99113,8,1
76795,8,2
54880,8,2
99115,8,1
39965,8,2
99117,8,1
8400,8,2
20440,8,2
70525,8,2
28690,8,2
7410,8,2
99119,8,1
86090,8,2
18530,8,2
80865,8,2
99121,8,1
925,8,2
56365,8,2
99123,8,1
27700,8,2
32155,8,2
22860,8,2
25280,8,2
43605,8,2
85485,8,2
24950,8,2
19080,8,2
40515,8,2
39855,8,2
50480,8,2
3950,8,2
60160,8,2
59005,8,2
29955,8,2
32155,8,0
28360,8,2
26600,8,2
45530,8,2
99125,8,1
86310,8,2
86750,8,2
98000,8,0
98000,8,0
17375,8,0
98000,8,0
20000,8,2
44910,9,3
50860,9,3
63480,9,3
73000,9,2
57040,9,3
51000,9,0
51000,9,0
51000,9,0
51000,9,0
51000,9,0
51000,9,0
51350,9,3
66420,9,3
87910,9,3
51000,9,0
51000,9,0
80000,9,0
51000,9,0
51000,9,0
51000,9,0
1150,9,2
2060,9,3
3250,9,3
4300,9,3
4720,9,3
5910,9,3
7310,9,3
8000,9,2
8420,9,2
8980,9,3
12270,9,3
14160,9,3
14300,9,3
15350,9,3
17800,9,3
18080,9,3
18430,9,2
18850,9,3
19480,9,2
22490,9,3
22630,9,3
22910,9,3
23400,9,3
23890,9,3
24800,9,3
25990,9,3
26620,9,3
27600,9,3
31240,9,3
32640,9,3
33620,9,3
39940,9,2
34180,9,2
34950,9,3
35650,9,3
37000,9,2
18780,9,2
42600,9,3
44560,9,3
44700,9,3
46450,9,2
46940,9,3
47290,9,2
47535,9,2
48620,9,3
48900,9,3
49880,9,2
50370,9,2
50580,9,3
52000,9,2
52140,9,3
52280,9,2
52630,9,3
52980,9,3
53890,9,3
54870,9,3
55990,9,2
56200,9,2
57320,9,3
57600,9,3
59980,9,3
60120,9,3
60750,9,3
61800,9,3
62290,9,3
62710,9,3
63970,9,3
65370,9,3
67610,9,3
68100,9,2
68940,9,3
69640,9,3
70550,9,3
71390,9,3
71670,9,3
72090,9,99
73000,9,2
73770,9,3
74190,9,3
74540,9,3
75730,9,3
76500,9,2
77200,9,3
78250,9,3
78740,9,3
80000,9,2
80280,9,3
80490,9,3
82590,9,3
82800,9,2
83430,9,3
83500,9,3
84900,9,3
86370,9,3
86440,9,3
86790,9,3
87000,9,3
87070,9,3
87560,9,3
87700,9,3
52000,9,9
73980,9,0
34180,9,0
47080,9,3
98000,9,0
50370,9,0
85840,9,0
27600,9,0
18430,9,0
52000,9,0
26620,9,0
37000,9,0
999999,9,0
98000,9,0
52000,9,0
52280,9,0
76290,9,0
86790,9,0
34250,9,3
34460,9,2
98000,9,0
37000,9,4
999999,9,7
999999,99,0
50000,11,2
50000,11,2
50000,11,4
999999,11,6
999999,11,6
99005,10,1
21200,10,2
33120,10,2
67310,10,2
10760,10,2
42870,10,2
15440,10,2
26620,10,2
28440,10,2
44430,10,2
98000,10,0
98000,10,0
28440,10,2
36760,10,2
98000,10,0
21200,10,0
99001,10,0
99001,10,0
98000,10,0
99001,10,1
99001,10,0
99003,10,1
77580,10,2
47030,10,2
99003,10,1
50800,10,2
50670,10,2
77580,10,2
24540,10,2
51190,10,2
19730,10,2
50670,10,99
99003,10,0
99003,10,0
99003,10,8
50670,10,0
99003,10,0
8680,10,2
20380,10,2
41310,10,2
41830,10,2
47420,10,2
48330,10,2
60290,10,2
64320,10,2
6730,10,2
5690,10,2
18950,10,2
26880,10,2
29090,10,2
31560,10,2
47940,10,2
64840,10,2
53920,10,2
67700,10,2
28310,10,2
99005,10,0
99005,10,0
99005,10,0
20900,10,2
41830,10,4
24020,10,2
5820,10,2
99005,10,0
99001,10,0
99003,10,0
99005,10,0
98000,10,0
43375,12,2
51000,12,5
55925,12,2
8725,12,2
99001,12,1
25175,12,2
1775,12,2
29275,12,2
30525,12,2
48200,12,2
25175,12,0
37300,12,2
375,12,2
25175,12,0
74925,12,2
25175,12,5
99001,12,0
25175,12,0
99001,12,0
99001,12,0
99001,12,0
99001,12,0
99001,12,0
99003,12,1
41950,12,2
99003,12,0
99003,12,0
99003,12,0
99003,12,0
99003,12,0
99003,12,0
99005,12,1
54700,12,2
9725,12,2
11150,12,2
44300,12,2
68275,12,2
54725,12,2
41825,12,2
99005,12,0
54700,12,0
54700,12,0
55075,12,2
54700,12,0
99005,12,0
54700,12,0
99005,12,0
99005,12,0
99005,12,0
99005,12,0
99005,12,0
99007,12,1
68525,12,2
28575,12,2
39700,12,2
68525,12,0
99007,12,0
99007,12,0
99007,12,0
99007,12,0
99007,12,0
99009,12,1
10250,12,2
13150,12,2
13175,12,2
999999,12,99
33375,12,2
33450,12,2
43975,12,2
44000,12,2
61500,12,2
64400,12,2
71900,12,2
54000,12,2
54425,12,2
44275,12,1
44075,12,2
76500,12,2
43975,12,0
43975,12,2
99009,12,1
43975,12,0
99009,12,0
43975,12,0
71900,12,0
99009,12,0
99009,12,0
99009,12,0
99009,12,0
99009,12,0
99011,12,1
16325,12,2
16725,12,2
24000,12,2
28450,12,2
32000,12,2
57425,12,2
58050,12,2
55775,12,2
78000,12,2
14125,12,2
13275,12,2
16475,12,2
999999,12,99
30850,12,2
999999,12,99
39475,12,2
39525,12,2
39550,12,2
40450,12,2
43125,12,2
45975,12,2
49425,12,2
50575,12,2
64725,12,2
69700,12,2
14400,12,2
24000,12,5
70675,12,2
999999,12,4
55125,12,2
97000,12,7
24000,12,0
99011,12,0
24000,12,0
99011,12,0
99011,12,0
99011,12,0
99011,12,0
99011,12,0
99013,12,1
1000,12,2
6925,12,2
99013,12,0
99013,12,0
99013,12,0
99013,12,0
99013,12,0
99013,12,0
99015,12,1
59200,12,2
99015,12,0
99015,12,0
99015,12,0
99015,12,0
99015,12,0
99015,12,0
99017,12,1
15775,12,2
33950,12,2
15775,12,0
99017,12,0
99017,12,0
99017,12,0
99017,12,0
99017,12,0
99017,12,0
99019,12,1
27400,12,2
52125,12,2
36475,12,2
99019,12,0
99019,12,0
99019,12,0
99019,12,0
99019,12,0
99019,12,0
99021,12,1
47625,12,2
21425,12,2
21425,12,0
99021,12,0
99021,12,0
99021,12,0
99021,12,0
99021,12,0
99023,12,1
37775,12,2
24500,12,2
99023,12,0
37775,12,0
99023,12,0
99023,12,0
99023,12,0
99023,12,0
99023,12,0
99025,12,1
3275,12,2
14250,12,2
22975,12,2
30000,12,2
32275,12,2
45000,12,2
45025,12,2
45175,12,2
45200,12,2
49475,12,2
51650,12,2
70075,12,2
6600,12,2
20650,12,2
30025,12,2
49225,12,2
49450,12,2
67550,12,2
74575,12,2
76525,12,2
3975,12,2
26250,12,2
33425,12,2
43900,12,2
70275,12,2
99025,12,0
22975,12,0
45000,12,5
99025,12,5
999999,12,0
999999,12,7
99025,12,0
36300,12,2
99025,12,0
999999,12,6
99025,12,0
99025,12,0
99025,12,0
99025,12,0
99025,12,0
99025,12,0
99027,12,1
1750,12,2
1750,12,0
99027,12,0
99027,12,0
99027,12,0
99027,12,0
99027,12,0
99029,12,1
15575,12,2
32650,12,2
15575,12,0
99029,12,0
99029,12,0
99029,12,0
99029,12,0
99029,12,0
35160,12,2
2400,12,2
35160,12,2
35050,12,2
48100,12,2
35160,12,0
35160,12,0
35050,12,2
3250,12,2
35160,12,0
35160,12,0
35160,12,0
35160,12,0
35160,12,0
35160,12,0
35160,12,0
35160,12,0
99033,12,1
55925,12,2
11362,12,2
55925,12,0
55925,12,0
55925,12,0
99033,12,0
55925,12,0
55925,12,5
99033,12,0
99033,12,0
99033,12,0
99033,12,0
99033,12,0
99035,12,1
9550,12,2
22550,12,2
99035,12,0
99035,12,0
99035,12,0
99035,12,0
99035,12,0
99035,12,0
99037,12,1
1625,12,2
10725,12,2
10725,12,0
1625,12,0
99037,12,0
99037,12,0
99037,12,0
99037,12,0
99037,12,0
99039,12,1
59325,12,2
11800,12,2
29150,12,2
27650,12,2
45425,12,2
27550,12,2
59325,12,0
99039,12,0
99039,12,0
99039,12,0
99039,12,0
99039,12,0
99041,12,1
72350,12,2
99041,12,0
99041,12,0
99041,12,0
99041,12,0
99041,12,0
99041,12,0
99043,12,1
46550,12,2
99043,12,0
99043,12,0
99043,12,0
99043,12,0
99043,12,0
99043,12,0
99045,12,1
58675,12,2
77100,12,2
99045,12,0
99045,12,0
99045,12,0
99045,12,0
99045,12,0
99045,12,0
99047,12,1
35375,12,2
35525,12,2
77400,12,2
98000,12,0
99047,12,0
99047,12,0
99047,12,0
99047,12,0
99047,12,0
99047,12,0
99049,12,1
7775,12,2
75375,12,2
79250,12,2
99049,12,0
99049,12,0
99049,12,0
99049,12,0
99049,12,0
99049,12,0
99051,12,1
13000,12,2
97000,12,7
99051,12,0
99051,12,0
99051,12,0
99051,12,0
99051,12,0
99051,12,0
99053,12,1
8800,12,2
8800,12,0
99053,12,0
99053,12,0
99053,12,0
99053,12,0
99053,12,0
99055,12,1
2750,12,2
38625,12,2
64875,12,2
999999,12,4
64875,12,0
38625,12,0
99055,12,0
99055,12,0
99055,12,0
99055,12,0
99055,12,0
99057,12,1
57550,12,2
71000,12,2
71400,12,2
71000,12,0
99057,12,1
71000,12,0
71000,12,0
99057,12,0
71000,12,0
99057,12,0
99057,12,0
99057,12,0
99057,12,0
99057,12,0
71000,12,0
99059,12,1
7450,12,2
99059,12,0
99059,12,0
99059,12,0
99059,12,0
99059,12,0
99059,12,0
99061,12,1
22100,12,2
64825,12,2
74150,12,2
33600,12,2
99061,12,0
99061,12,0
99061,12,0
99061,12,0
99061,12,0
99061,12,0
99063,12,1
43175,12,2
14850,12,2
27000,12,2
42650,12,2
66725,12,2
27175,12,2
625,12,2
99063,12,0
43175,12,0
99063,12,0
99063,12,0
99063,12,0
99063,12,0
99063,12,0
99065,12,1
46500,12,2
99065,12,0
99065,12,0
99065,12,0
99065,12,0
99065,12,0
99065,12,0
99067,12,1
43575,12,2
99067,12,0
99067,12,0
99067,12,0
99067,12,0
99067,12,0
99067,12,0
99069,12,1
21350,12,2
39875,12,2
12925,12,2
24975,12,2
27800,12,2
32775,12,2
43425,12,2
45900,12,2
46525,12,2
47050,12,2
71225,12,2
73025,12,2
37375,12,2
2250,12,2
39875,12,0
99069,12,0
99069,12,0
99069,12,0
99069,12,0
99069,12,0
99071,12,1
24125,12,2
10275,12,2
63700,12,2
99071,12,1
24125,12,0
24125,12,0
99071,12,0
24125,12,0
99071,12,0
99071,12,0
99071,12,0
99071,12,0
99071,12,0
99073,12,1
98000,12,0
99073,12,0
70600,12,2
70600,12,0
98000,12,0
70600,12,0
70600,12,0
99073,12,0
70600,12,0
999999,12,4
98000,12,0
98000,12,0
98000,12,0
98000,12,0
98000,12,0
98000,12,0
70600,12,0
70600,12,0
98000,12,0
99073,12,0
99073,12,0
99073,12,0
99073,12,0
99073,12,0
99075,12,1
11225,12,2
11925,12,2
33800,12,2
77825,12,2
33800,12,0
99075,12,0
99075,12,0
99075,12,0
99075,12,0
99075,12,0
99077,12,1
99077,12,0
99077,12,0
99077,12,0
99077,12,0
99077,12,0
99077,12,0
99079,12,1
42425,12,2
27575,12,2
39850,12,2
99079,12,0
99079,12,0
99079,12,0
99079,12,0
99079,12,0
99079,12,0
99081,12,1
1475,12,2
7950,12,2
7975,12,2
32150,12,2
41150,12,2
54250,12,2
7950,12,0
99081,12,0
99081,12,0
99081,12,0
99081,12,0
99081,12,0
99083,12,1
50750,12,2
5375,12,2
18675,12,2
99083,12,0
99083,12,0
50750,12,0
99083,12,0
99083,12,0
99083,12,0
99083,12,0
99083,12,0
99085,12,1
68875,12,2
35925,12,2
65225,12,2
99085,12,0
99085,12,0
99085,12,0
99085,12,0
99085,12,0
99085,12,0
99087,12,1
36550,12,2
36325,12,2
39725,12,2
999999,12,99
36550,12,0
43000,12,0
99087,12,0
43000,12,0
36550,12,0
99087,12,0
99087,12,0
99087,12,0
99087,12,0
99087,12,0
99089,12,1
22175,12,2
9700,12,2
30750,12,2
99089,12,0
99089,12,0
99089,12,0
99089,12,0
99089,12,0
99089,12,0
99091,12,1
15475,12,2
24475,12,2
48750,12,2
73675,12,2
65425,12,2
12325,12,2
99091,12,1
39650,12,2
24475,12,0
15475,12,0
99091,12,0
99091,12,0
99091,12,0
99091,12,0
99091,12,0
99093,12,1
51200,12,2
99093,12,0
99093,12,0
99093,12,0
99093,12,0
99093,12,0
99093,12,0
99095,12,1
1700,12,2
42575,12,2
51075,12,2
53000,12,2
78250,12,2
78300,12,2
19650,12,2
50525,12,2
78050,12,2
19900,12,2
53000,12,0
99095,12,99
99095,12,99
53000,12,0
99095,12,0
53000,12,0
99095,12,0
99095,12,0
99095,12,0
99095,12,0
99095,12,0
99095,12,0
99097,12,1
62625,12,2
36950,12,2
36950,12,0
99097,12,0
99097,12,0
99097,12,0
99097,12,0
99097,12,0
99099,12,1
5200,12,2
7300,12,2
7875,12,2
17100,12,2
39075,12,2
54025,12,2
60975,12,2
76600,12,2
2500,12,2
8575,12,2
26050,12,2
27322,12,2
28275,12,2
33150,12,2
35850,12,2
35875,12,2
35900,12,2
38600,12,2
39375,12,2
42700,12,2
42900,12,2
49600,12,2
50950,12,2
53800,12,2
54075,12,2
54450,12,2
62100,12,2
67175,12,2
67650,12,2
71525,12,2
13050,12,2
54150,12,2
76600,12,0
999999,12,99
7300,12,0
30200,12,2
999999,12,99
99099,12,0
35875,12,0
99099,12,5
37800,12,2
99099,12,0
99099,12,0
53800,12,0
39375,12,0
99099,12,0
99099,12,0
99099,12,0
99099,12,0
99099,12,0
99101,12,1
16125,12,2
48500,12,2
79225,12,2
58600,12,2
63375,12,2
62775,12,2
99101,12,0
99101,12,0
99101,12,0
99101,12,0
99101,12,0
99101,12,0
99103,12,1
5075,12,2
5125,12,2
12875,12,2
18575,12,2
28175,12,2
33625,12,2
36175,12,2
39425,12,2
42400,12,2
64975,12,2
51350,12,2
56975,12,2
59725,12,2
62425,12,2
63000,12,2
63025,12,2
67675,12,2
33675,12,2
71150,12,2
72325,12,2
5100,12,2
12875,12,0
59750,12,2
49725,12,2
99103,12,5
63000,12,2
71000,12,0
63000,12,0
99103,12,0
99103,12,0
99103,12,0
99103,12,0
99103,12,0
99103,12,0
99103,12,0
99105,12,1
2550,12,2
3675,12,2
16450,12,2
18550,12,2
18875,12,2
24100,12,2
24900,12,2
28400,12,2
37525,12,2
37975,12,2
38250,12,2
38950,12,2
47200,12,2
57950,12,2
78275,12,2
99105,12,0
38250,12,0
99105,12,0
38250,12,0
99105,12,0
99105,12,0
99105,12,0
99105,12,0
99105,12,0
99107,12,1
53875,12,2
15375,12,2
33900,12,2
75750,12,2
58025,12,2
53875,12,0
99107,12,0
99107,12,0
99107,12,0
99107,12,0
99107,12,0
99109,12,1
62500,12,2
62525,12,2
62500,12,6
29100,12,2
999999,12,99
62500,12,0
62500,12,0
99109,12,0
99109,12,0
99109,12,0
99109,12,0
99109,12,0
99111,12,1
24300,12,2
58715,12,2
99109,12,0
24300,12,0
99111,12,0
99111,12,0
99111,12,0
99111,12,0
99111,12,0
99113,12,1
45750,12,2
28000,12,2
35425,12,2
99113,12,0
99113,12,0
99113,12,0
99113,12,0
99113,12,0
99113,12,0
99115,12,1
64175,12,2
73900,12,2
49675,12,2
99115,12,0
64175,12,4
71000,12,0
99115,12,0
73900,12,0
99115,12,0
99115,12,0
99115,12,0
99115,12,0
99115,12,0
99117,12,1
950,12,2
11050,12,2
41250,12,2
53575,12,2
63650,12,2
78325,12,2
38425,12,2
99117,12,0
99117,12,0
99117,12,0
99117,12,0
99117,12,0
99117,12,0
99119,12,1
9625,12,2
11325,12,2
13400,12,2
75600,12,2
77675,12,2
99119,12,0
99119,12,0
99119,12,0
99119,12,0
99119,12,0
99119,12,0
99119,12,0
99121,12,1
8175,12,2
40875,12,2
40875,12,0
99121,12,0
99121,12,0
99121,12,0
99121,12,0
99121,12,0
99121,12,0
99121,12,0
99123,12,1
56150,12,2
56150,12,0
99123,12,0
99123,12,0
99123,12,0
99123,12,0
99123,12,0
99125,12,1
99125,12,0
99125,12,0
99125,12,0
99125,12,0
99125,12,0
99125,12,0
99127,12,1
16525,12,2
16875,12,2
48625,12,2
53150,12,2
16550,12,2
19825,12,2
31350,12,2
38025,12,2
50450,12,2
51825,12,2
56425,12,2
58575,12,2
67325,12,2
58200,12,2
16525,12,2
16525,12,0
99127,12,1
99127,12,0
16875,12,0
16525,12,0
99127,12,0
99127,12,0
99127,12,0
99127,12,0
99127,12,0
99129,12,1
66925,12,2
99129,12,0
99129,12,0
99129,12,0
99129,12,0
99129,12,0
99129,12,0
99131,12,1
16800,12,2
55475,12,2
99131,12,0
99131,12,0
99131,12,0
99131,12,0
99131,12,0
99131,12,0
99133,12,1
11975,12,2
74125,12,2
99133,12,0
99133,12,0
99133,12,0
99133,12,0
99133,12,0
99133,12,0
98000,12,0
98000,12,0
1052,13,2
51000,13,5
51000,13,4
69000,13,2
51000,13,0
41344,13,2
99001,13,1
6016,13,2
74852,13,2
34260,13,2
99003,13,1
59808,13,2
82972,13,2
99005,13,1
1612,13,2
99007,13,1
55244,13,2
99009,13,1
51492,13,2
51492,13,4
51492,13,0
99011,13,1
99013,13,1
83420,13,2
4140,13,2
73312,13,2
99015,13,1
13688,13,2
436,13,2
43668,13,2
82468,13,2
27344,13,2
27988,13,2
99017,13,1
29528,13,2
99019,13,1
54264,13,2
1024,13,2
63728,13,2
27596,13,2
99021,13,1
49000,13,2
99193,13,0
59584,13,2
99021,13,5
49000,13,9
49000,13,9
99023,13,1
17328,13,2
17328,13,0
99025,13,1
54124,13,2
39216,13,2
99027,13,1
63224,13,2
53032,13,2
99029,13,1
60004,13,2
65044,13,2
99031,13,1
73256,13,2
11000,13,2
62216,13,2
73256,13,0
99033,13,1
80984,13,2
51240,13,2
68740,13,2
99035,13,1
41596,13,2
42156,13,2
30312,13,2
99037,13,1
2928,13,2
26448,13,2
45600,13,2
99039,13,1
43640,13,2
67984,13,2
83868,13,2
99043,13,1
51072,13,2
51072,13,0
99045,13,1
13492,13,2
79528,13,2
9544,13,2
75832,13,2
82720,13,2
13492,13,0
53620,13,2
99047,13,1
30956,13,2
65324,13,2
99049,13,1
30424,13,2
39692,13,2
99051,13,1
99051,13,1
32048,13,2
69000,13,2
62104,13,2
62328,13,2
78036,13,2
76364,13,2
8844,13,2
8844,13,2
69000,13,0
69000,13,0
69000,13,0
99051,13,5
999999,13,0
99053,13,1
21016,13,2
99055,13,1
74376,13,2
77540,13,2
48092,13,2
50848,13,2
99057,13,1
12988,13,2
5036,13,2
39524,13,2
79948,13,2
84176,13,2
54572,13,2
99057,13,1
99057,13,1
12988,13,9
3432,13,2
3432,13,2
3432,13,0
3432,13,2
83728,13,2
99061,13,1
30816,13,2
99063,13,1
99063,13,1
30536,13,2
53004,13,2
42604,13,2
65464,13,2
44508,13,2
42604,13,1
53004,13,0
99063,13,1
99065,13,1
39748,13,2
99067,13,1
4252,13,2
99067,13,1
49756,13,2
71492,13,2
408,13,2
43192,13,2
62524,13,2
49756,13,0
49756,13,0
43192,13,0
99067,13,5
99067,13,1
99069,13,1
23872,13,2
11504,13,2
55440,13,2
23872,13,0
99071,13,1
53060,13,2
7304,13,2
23284,13,2
55860,13,2
27008,13,2
99073,13,1
35716,13,2
36696,13,2
99075,13,1
576,13,2
45936,13,2
72556,13,2
99077,13,1
55020,13,2
34428,13,2
69672,13,2
99079,13,1
65856,13,2
99081,13,1
19616,13,2
2564,13,2
99083,13,1
77372,13,2
99085,13,1
21940,13,2
99087,13,1
4896,13,2
4084,13,2
16908,13,2
99089,13,1
22052,13,2
99089,13,1
4644,13,2
15172,13,2
16544,13,2
23536,13,2
46860,13,2
61040,13,2
73816,13,2
56000,13,1
73816,13,0
22052,13,9
4000,13,9
16544,13,0
99091,13,1
25552,13,2
15648,13,2
64932,13,2
99093,13,1
79444,13,2
78156,13,2
60984,13,2
12232,13,2
99095,13,1
1052,13,2
99095,13,1
1052,13,0
1052,13,0
99095,13,5
99095,13,99
99097,13,1
23900,13,2
99099,13,1
8536,13,2
21436,13,2
99101,13,1
99103,13,1
65296,13,2
72780,13,2
99105,13,1
26616,13,2
9712,13,2
99107,13,1
74964,13,2
77988,13,2
32188,13,2
99109,13,1
16600,13,2
36024,13,2
99111,13,1
48428,13,2
8928,13,2
52724,13,2
99113,13,1
28968,13,2
59724,13,2
78044,13,2
99113,13,1
99115,13,1
99115,13,1
66668,13,2
14108,13,2
66668,13,9
99117,13,1
20932,13,2
99117,13,1
99119,13,1
13352,13,2
45460,13,2
67452,13,2
12932,13,2
31320,13,2
99121,13,1
17776,13,2
25720,13,2
36472,13,2
1696,13,2
67284,13,2
78324,13,2
28380,13,2
58884,13,2
4000,13,0
4000,13,0
99121,13,1
98000,13,0
98000,13,0
98000,13,0
4000,13,0
99087,13,4
999999,13,4
36472,13,0
98000,13,0
4000,13,9
43192,13,0
98000,13,0
98000,13,0
99121,13,5
4000,13,0
98000,13,0
4000,13,9
4000,13,9
99123,13,1
27092,13,2
99123,13,1
25356,13,2
99125,13,1
32748,13,2
99127,13,1
11560,13,2
99127,13,1
11560,13,0
11560,13,0
99129,13,1
12456,13,2
28492,13,2
12456,13,0
99131,13,1
12400,13,2
82412,13,2
99131,13,1
99133,13,1
34876,13,2
78380,13,2
99133,13,1
70932,13,2
82692,13,2
99135,13,1
11784,13,2
99135,13,1
45488,13,2
21184,13,2
24600,13,2
46356,13,2
55776,13,2
71604,13,2
74936,13,2
99135,13,5
99135,13,1
99137,13,1
19728,13,2
16460,13,2
22304,13,2
53284,13,2
4980,13,2
22304,13,9
99139,13,1
31908,13,2
30340,13,2
57260,13,2
11784,13,99
99139,13,1
31908,13,0
99141,13,1
72584,13,2
99141,13,1
99143,13,1
10132,13,2
75300,13,2
11616,13,2
99145,13,1
61124,13,2
80844,13,2
70428,13,2
36220,13,2
99147,13,1
37144,13,2
99149,13,1
31292,13,2
27708,13,2
99151,13,1
48624,13,2
73704,13,2
36276,13,2
47140,13,2
99151,13,1
99153,13,1
60340,13,2
80508,13,2
14920,13,2
99155,13,1
57428,13,2
99157,13,1
19112,13,2
41988,13,2
50484,13,2
2648,13,2
40056,13,2
10076,13,2
99159,13,1
52416,13,2
99161,13,1
37564,13,2
99163,13,1
47560,13,2
79864,13,2
84456,13,2
5680,13,2
73004,13,2
99165,13,1
51520,13,2
99167,13,1
84512,13,2
660,13,2
43892,13,2
99169,13,1
34512,13,2
99171,13,1
5344,13,2
51604,13,2
5344,13,0
99173,13,1
44592,13,2
99175,13,1
24376,13,2
25300,13,2
99177,13,1
45768,13,2
71464,13,2
99179,13,1
38964,13,2
51352,13,2
99181,13,1
46552,13,2
99183,13,1
47784,13,2
99185,13,1
78800,13,2
36052,13,2
44704,13,2
64596,13,2
78800,13,0
99187,13,1
21240,13,2
21240,13,0
99189,13,1
76280,13,2
76280,13,0
99191,13,1
21716,13,2
99193,13,1
52304,13,2
40812,13,2
49924,13,2
57736,13,2
99195,13,1
17552,13,2
19084,13,2
21632,13,2
40840,13,2
99197,13,1
11728,13,2
99199,13,1
49532,13,2
35016,13,2
48008,13,2
83896,13,2
80480,13,2
49532,13,0
99201,13,1
18000,13,2
99205,13,1
12624,13,2
59976,13,2
68096,13,2
99205,13,1
99207,13,1
30732,13,2
30732,13,0
99207,13,0
99209,13,1
53508,13,2
78744,13,2
828,13,2
99211,13,1
49196,13,2
67760,13,2
99213,13,1
15508,13,2
27932,13,2
19030,13,2
19030,13,2
7864,13,2
19030,13,0
19030,13,2
99217,13,1
20064,13,2
58744,13,2
62244,13,2
49616,13,2
99219,13,1
80788,13,2
9068,13,2
99221,13,1
99223,13,1
21324,13,2
39076,13,2
10104,13,2
99225,13,1
31096,13,2
12260,13,2
31096,13,0
99227,13,1
41932,13,2
99227,13,1
99229,13,1
8284,13,2
59500,13,2
99231,13,1
85128,13,2
19168,13,2
52108,13,2
99233,13,1
14500,13,2
66276,13,2
99233,13,1
2592,13,2
99235,13,1
37396,13,2
99237,13,1
26084,13,2
99239,13,1
32524,13,2
99241,13,1
16656,13,2
53116,13,2
75328,13,2
22976,13,2
71282,13,2
99243,13,1
21072,13,2
70120,13,2
4196,13,2
4196,13,2
4196,13,2
38040,13,2
4196,13,0
4196,13,0
4196,13,5
4196,13,2
9040,13,2
99247,13,1
19336,13,2
99249,13,1
26980,13,2
99251,13,1
75160,13,2
38852,13,2
54992,13,2
99253,13,1
23368,13,2
99255,13,1
35324,13,2
99257,13,1
76756,13,2
99259,13,1
47980,13,2
65016,13,2
58156,13,99
99261,13,1
2116,13,2
46020,13,2
61628,13,2
2116,13,0
99263,13,1
75244,13,2
83952,13,2
99265,13,1
20316,13,2
99265,13,1
99267,13,1
33336,13,2
64512,13,2
17272,13,2
17832,13,2
99269,13,1
12120,13,2
64876,13,2
99271,13,1
49084,13,2
37816,13,2
47952,13,2
51408,13,2
99273,13,1
21912,13,2
10860,13,2
99275,13,1
76224,13,2
9460,13,2
19392,13,2
50680,13,2
57372,13,2
59556,13,2
5708,13,2
99277,13,1
76476,13,2
58184,13,2
78100,13,2
76476,13,0
99279,13,1
48232,13,2
79388,13,2
99281,13,1
38124,13,2
84960,13,2
84960,13,9
99283,13,1
71772,13,2
99285,13,1
39244,13,2
44340,13,2
82132,13,2
99285,13,1
99287,13,1
3236,13,2
75104,13,2
99289,13,1
42100,13,2
21688,13,2
99193,13,0
99291,13,1
8480,13,2
99293,13,1
76168,13,2
99295,13,1
44312,13,2
67256,13,2
47336,13,2
15984,13,2
46776,13,99
99295,13,1
99297,13,1
52192,13,2
