Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,POP100,White_count,Black_count,Hispan_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispan_Males_All,Age1524_HispanM,Age1524_HispanF,Hispan_Females_All,Pct_WYM,Pct_WYF
1,99009,"Esmeralda County, Nevada",9,32,2000,971.0,796.0,1.0,99.0,44.0,446.0,32.0,350.0,0.0,0.0,0.0,1.0,55.0,16.0,8.0,44.0,0.09865470852017937,0.09142857142857143
1,99011,"Eureka County, Nevada",11,32,2000,1651.0,1474.0,7.0,158.0,65.0,761.0,74.0,713.0,0.0,4.0,0.0,3.0,91.0,19.0,8.0,67.0,0.08541392904073587,0.10378681626928471
1,99013,"Humboldt County, Nevada",13,32,2000,16106.0,13401.0,82.0,3040.0,857.0,7020.0,799.0,6381.0,12.0,63.0,3.0,19.0,1630.0,286.0,235.0,1410.0,0.12207977207977208,0.1252154834665413
1,99015,"Lander County, Nevada",15,32,2000,5794.0,4891.0,12.0,1073.0,290.0,2533.0,272.0,2358.0,1.0,4.0,5.0,8.0,571.0,89.0,86.0,502.0,0.11448874851954205,0.11535199321458864
1,99017,"Lincoln County, Nevada",17,32,2000,4165.0,3811.0,74.0,221.0,288.0,1967.0,210.0,1844.0,13.0,61.0,12.0,13.0,129.0,31.0,31.0,92.0,0.14641586171835283,0.113882863340564
1,99019,"Lyon County, Nevada",19,32,2000,34501.0,30576.0,225.0,3784.0,1745.0,15440.0,1542.0,15136.0,63.0,134.0,14.0,91.0,2110.0,435.0,288.0,1674.0,0.1130181347150259,0.10187632135306554
1,99021,"Mineral County, Nevada",21,32,2000,5071.0,3747.0,242.0,428.0,215.0,1889.0,161.0,1858.0,23.0,130.0,13.0,112.0,220.0,42.0,35.0,208.0,0.11381683430386448,0.08665231431646932
1,99023,"Nye County, Nevada",23,32,2000,32485.0,29117.0,383.0,2713.0,1303.0,14916.0,1248.0,14201.0,25.0,229.0,12.0,154.0,1427.0,229.0,186.0,1286.0,0.08735585947975329,0.08788113513132878
1,99027,"Pershing County, Nevada",27,32,2000,6693.0,5200.0,358.0,1294.0,369.0,3074.0,243.0,2126.0,81.0,354.0,2.0,4.0,776.0,152.0,72.0,518.0,0.12003903708523098,0.11429915333960489
1,99029,"Storey County, Nevada",29,32,2000,3399.0,3161.0,10.0,174.0,132.0,1635.0,128.0,1526.0,0.0,6.0,0.0,4.0,89.0,15.0,15.0,85.0,0.08073394495412844,0.08387942332896461
1,99031,"Washoe County, Nevada",31,32,2000,339486.0,272985.0,7093.0,56301.0,17691.0,138017.0,16866.0,134968.0,621.0,3812.0,530.0,3281.0,30027.0,5780.0,4644.0,26274.0,0.12817986190107017,0.12496295418173196
1,99033,"White Pine County, Nevada",33,32,2000,9181.0,7928.0,380.0,1008.0,537.0,4330.0,363.0,3598.0,60.0,362.0,2.0,18.0,626.0,117.0,48.0,382.0,0.12401847575057737,0.10088938299055031
1,99510,"Carson City, Nevada",510,32,2000,52457.0,44744.0,946.0,7466.0,2560.0,22758.0,2284.0,21986.0,142.0,822.0,17.0,124.0,4093.0,788.0,615.0,3373.0,0.11248791633711222,0.10388429000272902
1,99001,"Belknap County, New Hampshire",1,33,2000,56325.0,54979.0,165.0,418.0,3097.0,27057.0,2944.0,27922.0,20.0,101.0,10.0,64.0,226.0,51.0,29.0,192.0,0.11446206157371475,0.10543657331136738
1,99003,"Carroll County, New Hampshire",3,33,2000,43666.0,42890.0,73.0,209.0,2119.0,21091.0,1947.0,21799.0,9.0,43.0,4.0,30.0,102.0,12.0,16.0,107.0,0.10046939452847185,0.08931602367081058
1,99005,"Cheshire County, New Hampshire",5,33,2000,73825.0,72167.0,271.0,529.0,5686.0,35128.0,5786.0,37039.0,35.0,153.0,40.0,118.0,259.0,65.0,65.0,270.0,0.16186517877476655,0.15621372067280434
1,99007,"Coos County, New Hampshire",7,33,2000,33111.0,32466.0,40.0,201.0,1777.0,15862.0,1694.0,16604.0,5.0,25.0,4.0,15.0,101.0,22.0,17.0,100.0,0.11202874795107805,0.10202360876897133
1,99009,"Grafton County, New Hampshire",9,33,2000,81743.0,78276.0,435.0,914.0,6820.0,38420.0,6343.0,39856.0,96.0,230.0,104.0,205.0,468.0,150.0,131.0,446.0,0.17751171264966165,0.15914793255720594
1,99011,"Hillsborough County, New Hampshire",11,33,2000,380841.0,357615.0,4904.0,12166.0,21002.0,175784.0,20476.0,181831.0,455.0,2687.0,373.0,2217.0,6297.0,1226.0,977.0,5869.0,0.11947617530605743,0.11261006099070016
1,99013,"Merrimack County, New Hampshire",13,33,2000,136225.0,132254.0,730.0,1362.0,8269.0,64989.0,7939.0,67265.0,92.0,469.0,39.0,261.0,707.0,139.0,118.0,655.0,0.1272369170167259,0.11802571917044526
1,99015,"Rockingham County, New Hampshire",15,33,2000,277359.0,268486.0,1619.0,3314.0,14204.0,132418.0,13596.0,136068.0,111.0,915.0,96.0,704.0,1669.0,303.0,246.0,1645.0,0.1072663837242671,0.09992062792133345
1,99017,"Strafford County, New Hampshire",17,33,2000,112233.0,108073.0,702.0,1155.0,8927.0,52365.0,10115.0,55708.0,77.0,401.0,73.0,301.0,556.0,114.0,130.0,599.0,0.17047646328654636,0.18157176707115674
1,99019,"Sullivan County, New Hampshire",19,33,2000,40458.0,39645.0,96.0,221.0,2132.0,19517.0,2052.0,20128.0,9.0,52.0,5.0,44.0,114.0,26.0,14.0,107.0,0.10923810011784597,0.10194753577106519
1,99001,"Atlantic County, New Jersey",1,34,2000,252552.0,172632.0,44534.0,30729.0,9257.0,83248.0,9115.0,89384.0,3120.0,20788.0,3148.0,23746.0,15828.0,2987.0,2494.0,14901.0,0.11119786661541418,0.10197574509979415
1,99003,"Bergen County, New Jersey",3,34,2000,884118.0,693236.0,46568.0,91377.0,33703.0,333191.0,31659.0,360045.0,2993.0,21384.0,3004.0,25184.0,45031.0,7788.0,6510.0,46346.0,0.10115219198597801,0.08793067533225013
1,99005,"Burlington County, New Jersey",5,34,2000,423394.0,331898.0,64071.0,17632.0,18420.0,162923.0,16659.0,168975.0,5758.0,32820.0,3958.0,31251.0,9813.0,2043.0,1337.0,7819.0,0.11305954346531798,0.09858854860186418
1,99007,"Camden County, New Jersey",7,34,2000,508932.0,360756.0,92059.0,49166.0,20996.0,174507.0,19741.0,186249.0,6490.0,43125.0,7139.0,48934.0,24493.0,4631.0,4526.0,24673.0,0.12031609047201546,0.10599251539605582
1,99009,"Cape May County, New Jersey",9,34,2000,102326.0,93700.0,5178.0,3378.0,4791.0,44905.0,4423.0,48795.0,380.0,2540.0,348.0,2638.0,1738.0,358.0,298.0,1640.0,0.10669190513305868,0.09064453325135773
1,99011,"Cumberland County, New Jersey",11,34,2000,146438.0,96478.0,29585.0,27823.0,5707.0,47136.0,5165.0,49342.0,2299.0,16593.0,2002.0,12992.0,15187.0,2851.0,2246.0,12636.0,0.12107518669382213,0.10467755664545418
1,99013,"Essex County, New Jersey",13,34,2000,793633.0,352859.0,327324.0,122347.0,19584.0,171040.0,18387.0,181819.0,23292.0,149708.0,25358.0,177616.0,62425.0,11738.0,10375.0,59922.0,0.11449953227315247,0.10112804492379784
1,99015,"Gloucester County, New Jersey",15,34,2000,254673.0,221742.0,23084.0,6583.0,14549.0,107661.0,14430.0,114081.0,1693.0,10736.0,1716.0,12348.0,3372.0,723.0,581.0,3211.0,0.13513714344098607,0.12648907355300182
1,99017,"Hudson County, New Jersey",17,34,2000,608975.0,338457.0,82098.0,242123.0,21561.0,165787.0,19933.0,172670.0,6290.0,38903.0,6469.0,43195.0,118972.0,20074.0,18538.0,123151.0,0.13005241665510564,0.11543985637342909
1,99019,"Hunterdon County, New Jersey",19,34,2000,121989.0,114563.0,2743.0,3371.0,5384.0,56426.0,4932.0,58137.0,712.0,1467.0,139.0,1276.0,1803.0,488.0,223.0,1568.0,0.09541700634459292,0.08483409876670622
1,99021,"Mercer County, New Jersey",21,34,2000,350761.0,240206.0,69502.0,33898.0,15981.0,116171.0,15548.0,124035.0,5247.0,33333.0,5231.0,36169.0,18403.0,3813.0,2814.0,15495.0,0.13756445240206247,0.12535171524166566
1,99023,"Middlesex County, New Jersey",23,34,2000,750162.0,513298.0,68467.0,101940.0,31934.0,249674.0,30221.0,263624.0,5312.0,33077.0,5164.0,35390.0,51871.0,10420.0,8990.0,50069.0,0.12790278523194246,0.11463675537887294
1,99025,"Monmouth County, New Jersey",25,34,2000,615301.0,519261.0,49609.0,38175.0,27588.0,252153.0,25673.0,267108.0,3732.0,23254.0,3483.0,26355.0,20007.0,4255.0,3022.0,18168.0,0.10940976312001047,0.09611468020426195
1,99027,"Morris County, New Jersey",27,34,2000,470212.0,410042.0,13181.0,36626.0,20100.0,200176.0,19082.0,209866.0,885.0,6330.0,793.0,6851.0,18790.0,3220.0,2691.0,17836.0,0.10041163775877228,0.09092468527536618
1,99029,"Ocean County, New Jersey",29,34,2000,510916.0,475391.0,15268.0,25638.0,23815.0,224971.0,22723.0,250420.0,1102.0,7403.0,1111.0,7865.0,13241.0,2642.0,2125.0,12397.0,0.1058580883758351,0.09073955754332722
1,99031,"Passaic County, New Jersey",31,34,2000,489049.0,304786.0,64647.0,146492.0,17277.0,147506.0,16198.0,157280.0,4806.0,29751.0,5165.0,34896.0,73133.0,13628.0,12810.0,73359.0,0.11712743888384201,0.10298830111902339
1,99033,"Salem County, New Jersey",33,34,2000,64285.0,52195.0,9498.0,2498.0,3221.0,25261.0,2988.0,26934.0,693.0,4440.0,696.0,5058.0,1370.0,282.0,206.0,1128.0,0.12750880804402043,0.1109378480730675
1,99035,"Somerset County, New Jersey",35,34,2000,297490.0,236042.0,22396.0,25811.0,10686.0,115214.0,9734.0,120828.0,1395.0,10592.0,1341.0,11804.0,13506.0,2557.0,1942.0,12305.0,0.09274914506917561,0.08056079716621975
1,99037,"Sussex County, New Jersey",37,34,2000,144166.0,138015.0,1502.0,4822.0,7575.0,68275.0,7086.0,69740.0,113.0,779.0,91.0,723.0,2340.0,333.0,313.0,2482.0,0.11094837056023435,0.10160596501290507
1,99039,"Union County, New Jersey",39,34,2000,522541.0,342302.0,108593.0,103011.0,17677.0,165154.0,16722.0,177148.0,7419.0,50205.0,7703.0,58388.0,52281.0,9080.0,7904.0,50730.0,0.10703343546023711,0.09439564657800258
1,99041,"Warren County, New Jersey",41,34,2000,102437.0,96846.0,1914.0,3751.0,4971.0,47033.0,4850.0,49813.0,176.0,981.0,127.0,933.0,1941.0,341.0,263.0,1810.0,0.10569174834690537,0.09736414189067111
1,99001,"Bernalillo County, New Mexico",1,35,2000,556678.0,393851.0,15401.0,233565.0,25850.0,191905.0,24956.0,201946.0,1313.0,8025.0,1215.0,7376.0,114373.0,20377.0,20328.0,119192.0,0.13470206612646882,0.12357759004882493
1,99003,"Catron County, New Mexico",3,35,2000,3543.0,3109.0,10.0,679.0,149.0,1611.0,103.0,1498.0,0.0,3.0,0.0,7.0,349.0,40.0,44.0,330.0,0.09248913718187461,0.06875834445927904
1,99005,"Chaves County, New Mexico",5,35,2000,61382.0,44167.0,1209.0,26904.0,3067.0,21452.0,2788.0,22715.0,128.0,627.0,98.0,582.0,13413.0,2612.0,2538.0,13491.0,0.14297035241469327,0.12273827867048206
1,99006,"Cibola County, New Mexico",6,35,2000,25595.0,10138.0,246.0,8555.0,651.0,5127.0,548.0,5011.0,13.0,125.0,13.0,121.0,4267.0,732.0,637.0,4288.0,0.1269748390871855,0.10935940929954101
