Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,POP100,White_count,Black_count,Hispanic_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispanic_Males_All,Age1524_HispanicM,Age1524_HispanicF,Hispanic_Females_All,Pct_WYM,Pct_WYF
1,99091,Montgomery County,91,42,2010,799874.0,649021.0,69351.0,34233.0,36615.0,313685.0,36279.0,335336.0,5654.0,33650.0,5233.0,35701.0,18501.0,3485.0,2676.0,15732.0,0.11672537736901668,0.10818701242932462
1,99093,Montour County,93,42,2010,18267.0,17408.0,256.0,324.0,933.0,8328.0,939.0,9080.0,72.0,148.0,39.0,108.0,159.0,31.0,25.0,165.0,0.11203170028818443,0.10341409691629956
1,99095,Northampton County,95,42,2010,297735.0,256895.0,14986.0,31179.0,17659.0,125045.0,16108.0,131850.0,1590.0,7506.0,1330.0,7480.0,15459.0,3065.0,2833.0,15720.0,0.14122116038226237,0.12216913158892681
1,99097,Northumberland County,97,42,2010,94528.0,90156.0,1921.0,2253.0,5279.0,44364.0,4773.0,45792.0,358.0,1543.0,72.0,378.0,1199.0,230.0,181.0,1054.0,0.11899287710756469,0.10423218029350105
1,99099,Perry County,99,42,2010,45969.0,44779.0,296.0,588.0,2802.0,22395.0,2609.0,22384.0,84.0,210.0,16.0,86.0,302.0,68.0,52.0,286.0,0.12511721366376424,0.11655646890636169
1,99101,Philadelphia County,101,42,2010,1526006.0,626221.0,661839.0,187611.0,51582.0,304184.0,53078.0,322037.0,54063.0,299344.0,58062.0,362495.0,93127.0,18518.0,17980.0,94484.0,0.169574994082529,0.16481957042203224
1,99103,Pike County,103,42,2010,57369.0,50856.0,3322.0,5173.0,3050.0,25469.0,2815.0,25387.0,292.0,1659.0,267.0,1663.0,2507.0,493.0,445.0,2666.0,0.11975342573324434,0.11088352306298499
1,99105,Potter County,105,42,2010,17457.0,17128.0,67.0,181.0,1032.0,8549.0,910.0,8579.0,13.0,43.0,6.0,24.0,93.0,25.0,22.0,88.0,0.12071587320154405,0.10607296887749156
1,99107,Schuylkill County,107,42,2010,148289.0,140013.0,3967.0,4080.0,7775.0,69349.0,7196.0,70664.0,446.0,3256.0,225.0,711.0,2523.0,425.0,251.0,1557.0,0.11211408960475278,0.10183403147288576
1,99109,Snyder County,109,42,2010,39702.0,38476.0,428.0,657.0,3076.0,18990.0,3081.0,19486.0,87.0,240.0,62.0,188.0,331.0,102.0,92.0,326.0,0.16197998946814113,0.1581135173971056
1,99111,Somerset County,111,42,2010,77742.0,74603.0,1863.0,840.0,4249.0,37453.0,3865.0,37150.0,295.0,1786.0,15.0,77.0,606.0,120.0,30.0,234.0,0.11344885589939391,0.10403768506056528
1,99113,Sullivan County,113,42,2010,6428.0,6163.0,168.0,92.0,407.0,3125.0,295.0,3038.0,121.0,130.0,32.0,38.0,66.0,37.0,9.0,26.0,0.13024,0.09710335747202106
1,99115,Susquehanna County,115,42,2010,43356.0,42510.0,156.0,564.0,2542.0,21348.0,2273.0,21162.0,17.0,90.0,11.0,66.0,307.0,78.0,42.0,257.0,0.11907438635937793,0.10740950760797656
1,99117,Tioga County,117,42,2010,41981.0,40852.0,333.0,437.0,2939.0,20031.0,3107.0,20821.0,90.0,170.0,97.0,163.0,212.0,75.0,75.0,225.0,0.14672258000099844,0.14922434080975938
1,99119,Union County,119,42,2010,44947.0,39414.0,3324.0,2346.0,3547.0,20105.0,3341.0,19309.0,302.0,3037.0,103.0,287.0,1978.0,205.0,102.0,368.0,0.17642377518030342,0.1730281216013258
1,99121,Venango County,121,42,2010,54984.0,53390.0,571.0,478.0,3050.0,26056.0,2881.0,27334.0,163.0,372.0,36.0,199.0,253.0,53.0,35.0,225.0,0.11705557261283389,0.10539986829589522
1,99123,Warren County,123,42,2010,41815.0,41031.0,149.0,305.0,2325.0,20409.0,2156.0,20622.0,16.0,97.0,7.0,52.0,161.0,18.0,11.0,144.0,0.11392032926650007,0.10454854039375425
1,99125,Washington County,125,42,2010,207820.0,195657.0,6757.0,2366.0,12324.0,94933.0,11681.0,100724.0,748.0,3447.0,658.0,3310.0,1192.0,229.0,218.0,1174.0,0.12981787155151528,0.1159703744887018
1,99127,Wayne County,127,42,2010,52822.0,49759.0,1644.0,1816.0,2808.0,25412.0,2484.0,24347.0,113.0,1410.0,41.0,234.0,1146.0,172.0,110.0,670.0,0.11049897686132536,0.10202489013020084
1,99129,Westmoreland County,129,42,2010,365169.0,348182.0,8562.0,3179.0,20296.0,168823.0,18720.0,179359.0,935.0,4714.0,678.0,3848.0,1622.0,328.0,261.0,1557.0,0.12022058605758694,0.1043716791462932
1,99131,Wyoming County,131,42,2010,28276.0,27545.0,208.0,437.0,1855.0,13735.0,1647.0,13810.0,59.0,132.0,29.0,76.0,236.0,63.0,30.0,201.0,0.13505642519111757,0.11926140477914554
1,99133,York County,133,42,2010,434972.0,385135.0,24344.0,24397.0,23353.0,189345.0,22436.0,195790.0,2229.0,12179.0,2027.0,12165.0,12662.0,2291.0,2104.0,11735.0,0.12333570994745043,0.11459216507482507
1,99001,Bristol County,1,44,2010,49875.0,47752.0,398.0,989.0,3945.0,22897.0,3674.0,24855.0,39.0,225.0,48.0,173.0,487.0,118.0,108.0,502.0,0.17229331353452418,0.14781734057533696
1,99003,Kent County,3,44,2010,166158.0,155219.0,2405.0,5309.0,9035.0,74423.0,8513.0,80796.0,242.0,1313.0,176.0,1092.0,2624.0,504.0,417.0,2685.0,0.12140064227456566,0.10536412693697708
1,99005,Newport County,5,44,2010,82888.0,74729.0,2864.0,3512.0,4662.0,36236.0,4719.0,38493.0,266.0,1535.0,212.0,1329.0,1827.0,424.0,334.0,1685.0,0.1286565846119881,0.12259371833839919
1,99007,Providence County,7,44,2010,626667.0,460033.0,53040.0,117819.0,33845.0,220973.0,33721.0,239060.0,5280.0,26286.0,5143.0,26754.0,58090.0,12001.0,11549.0,59729.0,0.15316350866395442,0.14105663850079478
1,99009,Washington County,9,44,2010,126979.0,119136.0,1482.0,3026.0,9777.0,57757.0,9963.0,61379.0,323.0,803.0,299.0,679.0,1490.0,438.0,488.0,1536.0,0.16927818273109754,0.16231936004170808
1,99001,Abbeville County,1,45,2010,25417.0,17691.0,7187.0,255.0,1184.0,8719.0,1151.0,8972.0,506.0,3342.0,515.0,3845.0,138.0,41.0,25.0,117.0,0.135795389379516,0.1282880071333036
1,99003,Aiken County,3,45,2010,160099.0,111457.0,39354.0,7824.0,6545.0,54394.0,6437.0,57063.0,3078.0,18385.0,3400.0,20969.0,4334.0,858.0,625.0,3490.0,0.12032577122476744,0.11280514519040359
1,99005,Allendale County,5,45,2010,10419.0,2465.0,7672.0,239.0,114.0,1399.0,96.0,1066.0,613.0,3977.0,534.0,3695.0,144.0,19.0,26.0,95.0,0.0814867762687634,0.0900562851782364
1,99007,Anderson County,7,45,2010,187126.0,149818.0,30020.0,5447.0,8742.0,72581.0,8857.0,77237.0,2272.0,13991.0,2333.0,16029.0,2896.0,504.0,392.0,2551.0,0.12044474449236026,0.11467301940779678
1,99009,Bamberg County,9,45,2010,15987.0,5770.0,9837.0,258.0,335.0,2885.0,263.0,2885.0,1114.0,4528.0,1135.0,5309.0,144.0,35.0,33.0,114.0,0.11611785095320624,0.09116117850953206
1,99011,Barnwell County,11,45,2010,22621.0,11899.0,10015.0,411.0,743.0,5793.0,680.0,6106.0,752.0,4647.0,755.0,5368.0,257.0,48.0,22.0,154.0,0.12825824270671501,0.11136586963642318
1,99013,Beaufort County,13,45,2010,162233.0,116606.0,31290.0,19567.0,8146.0,57912.0,5617.0,58694.0,2700.0,14667.0,2611.0,16623.0,10772.0,2266.0,1541.0,8795.0,0.14066169360408895,0.09569973080723754
1,99015,Berkeley County,15,45,2010,177843.0,118232.0,44514.0,10755.0,9151.0,59625.0,7245.0,58607.0,3694.0,21211.0,3480.0,23303.0,6043.0,1288.0,831.0,4712.0,0.15347589098532494,0.1236200453870698
1,99017,Calhoun County,17,45,2010,15175.0,8177.0,6459.0,458.0,379.0,4120.0,359.0,4057.0,517.0,2992.0,420.0,3467.0,268.0,58.0,36.0,190.0,0.09199029126213593,0.08848903130391915
1,99019,Charleston County,19,45,2010,350209.0,224910.0,104239.0,18877.0,16528.0,110536.0,16699.0,114374.0,8374.0,47992.0,8904.0,56247.0,10998.0,2227.0,1488.0,7879.0,0.14952594629803864,0.14600346232535366
1,99021,Cherokee County,21,45,2010,55342.0,41525.0,11278.0,2032.0,2684.0,20319.0,2611.0,21206.0,910.0,5188.0,970.0,6090.0,1146.0,225.0,146.0,886.0,0.13209311481864264,0.12312553051023295
1,99023,Chester County,23,45,2010,33140.0,19814.0,12387.0,479.0,1113.0,9753.0,1061.0,10061.0,958.0,5794.0,994.0,6593.0,276.0,52.0,39.0,203.0,0.1141187326976315,0.10545671404432959
1,99025,Chesterfield County,25,45,2010,46734.0,29352.0,15253.0,1666.0,1791.0,14356.0,1714.0,14996.0,1164.0,7141.0,1154.0,8112.0,1067.0,184.0,102.0,599.0,0.12475619949846754,0.11429714590557483
1,99027,Clarendon County,27,45,2010,34971.0,16445.0,17504.0,899.0,1043.0,8259.0,785.0,8186.0,1780.0,8463.0,1317.0,9041.0,500.0,112.0,76.0,399.0,0.1262864753602131,0.09589543122404104
1,99029,Colleton County,29,45,2010,38892.0,22173.0,15178.0,1094.0,1222.0,10965.0,1210.0,11208.0,1113.0,6960.0,1109.0,8218.0,646.0,142.0,88.0,448.0,0.11144550843593251,0.10795860099928622
1,99031,Darlington County,31,45,2010,68681.0,38366.0,28573.0,1140.0,2279.0,18586.0,2225.0,19780.0,2163.0,13068.0,2166.0,15505.0,643.0,127.0,84.0,497.0,0.12261917572366297,0.11248736097067745
1,99033,Dillon County,33,45,2010,32062.0,15399.0,14782.0,833.0,901.0,7432.0,827.0,7967.0,1206.0,6698.0,1194.0,8084.0,459.0,70.0,56.0,374.0,0.12123250807319699,0.10380318815112338
1,99035,Dorchester County,35,45,2010,136555.0,92621.0,35266.0,6075.0,5619.0,45472.0,5434.0,47149.0,2847.0,16745.0,2788.0,18521.0,3144.0,546.0,445.0,2931.0,0.12357054890921886,0.11525164902755096
1,99037,Edgefield County,37,45,2010,26985.0,15825.0,10030.0,1414.0,946.0,8309.0,760.0,7516.0,880.0,5464.0,614.0,4566.0,1118.0,152.0,54.0,296.0,0.11385244915152244,0.10111761575306014
1,99039,Fairfield County,39,45,2010,23956.0,9236.0,14167.0,374.0,421.0,4531.0,412.0,4705.0,981.0,6662.0,1100.0,7505.0,204.0,33.0,13.0,170.0,0.09291547119841094,0.08756641870350691
1,99041,Florence County,41,45,2010,136885.0,75116.0,56506.0,3030.0,4316.0,36288.0,4434.0,38828.0,4373.0,25405.0,5139.0,31101.0,1597.0,279.0,237.0,1433.0,0.1189373897707231,0.11419594107345214
1,99043,Georgetown County,43,45,2010,60158.0,38005.0,20214.0,1867.0,1637.0,18370.0,1510.0,19635.0,1533.0,9236.0,1537.0,10978.0,1080.0,200.0,116.0,787.0,0.08911268372346216,0.07690348866819455
1,99045,Greenville County,45,45,2010,451225.0,333084.0,81497.0,36495.0,20458.0,161449.0,21085.0,171635.0,6543.0,38380.0,6611.0,43117.0,19556.0,3482.0,2726.0,16939.0,0.12671493784414892,0.122847903982288
1,99047,Greenwood County,47,45,2010,69661.0,43783.0,21846.0,3789.0,2653.0,20768.0,3082.0,23015.0,1722.0,9746.0,2160.0,12100.0,2070.0,374.0,298.0,1719.0,0.12774460708782742,0.1339126656528351
1,99049,Hampton County,49,45,2010,21090.0,8999.0,11359.0,744.0,540.0,4660.0,482.0,4339.0,847.0,5676.0,781.0,5683.0,559.0,64.0,36.0,185.0,0.11587982832618025,0.11108550357225166
1,99051,Horry County,51,45,2010,269291.0,215071.0,36202.0,16683.0,12956.0,104883.0,12679.0,110188.0,3238.0,17080.0,3215.0,19122.0,9524.0,1890.0,1219.0,7159.0,0.12352812181192377,0.11506697644026573
1,99053,Jasper County,53,45,2010,24777.0,10658.0,11406.0,3752.0,773.0,5590.0,648.0,5068.0,1021.0,5765.0,828.0,5641.0,2228.0,425.0,236.0,1524.0,0.13828264758497316,0.12786108918705605
1,99055,Kershaw County,55,45,2010,61697.0,43965.0,15188.0,2298.0,2622.0,21586.0,2346.0,22379.0,1075.0,7110.0,1048.0,8078.0,1277.0,224.0,156.0,1021.0,0.12146761790049106,0.10483042137718397
1,99057,Lancaster County,57,45,2010,76652.0,54844.0,18278.0,3384.0,2906.0,26830.0,2743.0,28014.0,1489.0,9061.0,1341.0,9217.0,1863.0,242.0,201.0,1521.0,0.10831159150204994,0.09791532805026058
1,99059,Laurens County,59,45,2010,66537.0,46848.0,16933.0,2729.0,3140.0,22892.0,3115.0,23956.0,1357.0,7953.0,1300.0,8980.0,1475.0,248.0,206.0,1254.0,0.13716582212126507,0.13003005510101853
1,99061,Lee County,61,45,2010,19220.0,6419.0,12359.0,334.0,347.0,3378.0,268.0,3041.0,1197.0,6355.0,830.0,6004.0,202.0,38.0,18.0,132.0,0.10272350503256365,0.08812890496547189
1,99063,Lexington County,63,45,2010,262391.0,208023.0,37522.0,14529.0,12548.0,101560.0,12177.0,106463.0,3069.0,17593.0,3237.0,19929.0,8224.0,1633.0,1057.0,6305.0,0.12355257975580937,0.11437776504513306
1,99065,McCormick County,65,45,2010,10233.0,4985.0,5083.0,81.0,142.0,2675.0,114.0,2310.0,343.0,2799.0,277.0,2284.0,58.0,10.0,3.0,23.0,0.05308411214953271,0.04935064935064935
1,99067,Marion County,67,45,2010,33062.0,13434.0,18476.0,791.0,671.0,6365.0,667.0,7069.0,1267.0,8141.0,1466.0,10335.0,440.0,86.0,57.0,351.0,0.1054202670856245,0.0943556372895742
1,99069,Marlboro County,69,45,2010,28933.0,11987.0,14729.0,800.0,668.0,6225.0,599.0,5762.0,1100.0,7787.0,929.0,6942.0,670.0,92.0,16.0,130.0,0.10730923694779117,0.103956959389101
1,99071,Newberry County,71,45,2010,37508.0,23301.0,11626.0,2690.0,1390.0,11289.0,1298.0,12012.0,1083.0,5545.0,927.0,6081.0,1474.0,254.0,194.0,1216.0,0.12312870936309682,0.10805860805860806
1,99073,Oconee County,73,45,2010,74273.0,65177.0,5613.0,3349.0,4064.0,32191.0,3542.0,32986.0,443.0,2722.0,414.0,2891.0,1775.0,286.0,282.0,1574.0,0.1262464664036532,0.10737888801309646
1,99075,Orangeburg County,75,45,2010,92501.0,31770.0,57535.0,1767.0,1496.0,15454.0,1643.0,16316.0,5500.0,26386.0,6160.0,31149.0,987.0,175.0,129.0,780.0,0.09680341659117381,0.10069870066192695
1,99077,Pickens County,77,45,2010,119224.0,105747.0,7854.0,3743.0,11961.0,52509.0,10850.0,53238.0,1041.0,3912.0,933.0,3942.0,2106.0,476.0,330.0,1637.0,0.2277895217962635,0.2038017957098313
1,99079,Richland County,79,45,2010,384504.0,181974.0,176538.0,18637.0,19378.0,91117.0,16986.0,90857.0,15998.0,83063.0,16171.0,93475.0,10304.0,2708.0,1720.0,8333.0,0.21267162000504847,0.1869531241401323
1,99081,Saluda County,81,45,2010,19875.0,12141.0,5230.0,2857.0,684.0,6045.0,582.0,6096.0,353.0,2463.0,377.0,2767.0,1724.0,393.0,199.0,1133.0,0.11315136476426799,0.09547244094488189
1,99083,Spartanburg County,83,45,2010,284307.0,205680.0,58565.0,16658.0,12912.0,100274.0,13037.0,105406.0,4897.0,27066.0,5666.0,31499.0,9109.0,1624.0,1237.0,7549.0,0.12876717793246503,0.12368366127165437
1,99085,Sumter County,85,45,2010,107456.0,51825.0,50414.0,3532.0,3687.0,25807.0,3151.0,26018.0,4138.0,23404.0,4285.0,27010.0,1931.0,401.0,287.0,1601.0,0.14286821405045141,0.12110846337151203
1,99087,Union County,87,45,2010,28961.0,19286.0,9066.0,282.0,1064.0,9218.0,1038.0,10068.0,678.0,4259.0,653.0,4807.0,144.0,26.0,25.0,138.0,0.1154263397700152,0.1030989272943981
1,99089,Williamsburg County,89,45,2010,34423.0,10939.0,22637.0,689.0,556.0,5468.0,529.0,5471.0,1675.0,10736.0,1588.0,11901.0,546.0,50.0,21.0,143.0,0.10168251645940014,0.09669164686528971
1,99091,York County,91,45,2010,226073.0,169158.0,43003.0,10075.0,9879.0,82309.0,10693.0,86849.0,3494.0,19793.0,4083.0,23210.0,5200.0,893.0,730.0,4875.0,0.12002332673219211,0.123121740031549
1,99003,Aurora County,3,46,2010,2710.0,2577.0,11.0,101.0,137.0,1298.0,102.0,1279.0,3.0,8.0,0.0,3.0,63.0,9.0,4.0,38.0,0.10554699537750385,0.0797498045347928
1,99005,Beadle County,5,46,2010,17398.0,15599.0,147.0,1337.0,901.0,7778.0,838.0,7821.0,11.0,95.0,13.0,52.0,748.0,136.0,106.0,589.0,0.11583954744150167,0.10714742360311981
1,99007,Bennett County,7,46,2010,3431.0,1157.0,4.0,67.0,80.0,599.0,64.0,558.0,1.0,2.0,0.0,2.0,36.0,10.0,6.0,31.0,0.1335559265442404,0.11469534050179211
1,99009,Bon Homme County,9,46,2010,7070.0,6349.0,68.0,130.0,434.0,3501.0,223.0,2848.0,10.0,62.0,0.0,6.0,103.0,21.0,4.0,27.0,0.1239645815481291,0.07830056179775281
1,99011,Brookings County,11,46,2010,31965.0,29802.0,254.0,636.0,4923.0,15218.0,4500.0,14584.0,65.0,170.0,17.0,84.0,347.0,108.0,80.0,289.0,0.3234984886318833,0.3085573230938014
1,99013,Brown County,13,46,2010,36531.0,34057.0,194.0,496.0,2306.0,16614.0,2390.0,17443.0,36.0,120.0,21.0,74.0,256.0,46.0,35.0,240.0,0.13879860358733598,0.13701771484263028
1,99015,Brule County,15,46,2010,5255.0,4646.0,12.0,75.0,248.0,2293.0,226.0,2353.0,2.0,7.0,2.0,5.0,41.0,8.0,8.0,34.0,0.10815525512429132,0.09604759881002975
1,99017,Buffalo County,17,46,2010,1912.0,283.0,4.0,35.0,9.0,135.0,18.0,148.0,0.0,3.0,0.0,1.0,18.0,4.0,2.0,17.0,0.06666666666666667,0.12162162162162163
1,99019,Butte County,19,46,2010,10110.0,9526.0,22.0,306.0,561.0,4783.0,561.0,4743.0,1.0,11.0,3.0,11.0,168.0,22.0,21.0,138.0,0.1172904035124399,0.11827956989247312
1,99021,Campbell County,21,46,2010,1466.0,1441.0,2.0,20.0,69.0,737.0,73.0,704.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,16.0,0.09362279511533243,0.10369318181818182
1,99023,Charles Mix County,23,46,2010,9129.0,5930.0,9.0,152.0,313.0,2950.0,284.0,2980.0,1.0,7.0,0.0,2.0,68.0,9.0,14.0,84.0,0.10610169491525424,0.0953020134228188
1,99025,Clark County,25,46,2010,3691.0,3620.0,7.0,63.0,170.0,1815.0,166.0,1805.0,2.0,6.0,0.0,1.0,35.0,9.0,5.0,28.0,0.09366391184573003,0.09196675900277008
1,99027,Clay County,27,46,2010,13864.0,12637.0,185.0,277.0,2066.0,6121.0,2451.0,6516.0,71.0,127.0,26.0,58.0,131.0,46.0,58.0,146.0,0.3375265479496814,0.3761510128913444
1,99029,Codington County,29,46,2010,27227.0,25951.0,93.0,433.0,1822.0,12918.0,1644.0,13033.0,7.0,59.0,6.0,34.0,230.0,44.0,26.0,203.0,0.1410435051865614,0.12614133353794216
1,99031,Corson County,31,46,2010,4050.0,1204.0,3.0,106.0,61.0,639.0,41.0,565.0,0.0,3.0,0.0,0.0,61.0,14.0,8.0,45.0,0.09546165884194054,0.07256637168141593
1,99033,Custer County,33,46,2010,8216.0,7737.0,15.0,182.0,329.0,3910.0,299.0,3827.0,1.0,12.0,1.0,3.0,95.0,19.0,14.0,87.0,0.08414322250639386,0.07812908283250589
1,99035,Davison County,35,46,2010,19504.0,18421.0,82.0,294.0,1442.0,9086.0,1210.0,9335.0,13.0,46.0,8.0,36.0,171.0,42.0,25.0,123.0,0.15870570107858242,0.12961971076593465
1,99037,Day County,37,46,2010,5710.0,5030.0,8.0,62.0,221.0,2527.0,223.0,2503.0,1.0,5.0,2.0,3.0,40.0,5.0,3.0,22.0,0.08745548080728135,0.08909308829404715
1,99039,Deuel County,39,46,2010,4364.0,4253.0,13.0,86.0,222.0,2189.0,216.0,2064.0,1.0,8.0,2.0,5.0,47.0,15.0,7.0,39.0,0.10141617176793057,0.10465116279069768
1,99041,Dewey County,41,46,2010,5301.0,1115.0,5.0,98.0,43.0,554.0,52.0,561.0,0.0,3.0,0.0,2.0,61.0,9.0,8.0,37.0,0.0776173285198556,0.09269162210338681
1,99043,Douglas County,43,46,2010,3002.0,2899.0,11.0,23.0,162.0,1452.0,134.0,1447.0,2.0,8.0,2.0,3.0,11.0,2.0,0.0,12.0,0.1115702479338843,0.09260539046302695
1,99045,Edmunds County,45,46,2010,4071.0,3981.0,5.0,58.0,236.0,2023.0,191.0,1958.0,1.0,2.0,0.0,3.0,29.0,5.0,3.0,29.0,0.1166584280771132,0.0975485188968335
1,99047,Fall River County,47,46,2010,7094.0,6287.0,49.0,159.0,271.0,3185.0,251.0,3102.0,4.0,42.0,1.0,7.0,82.0,10.0,13.0,77.0,0.08508634222919938,0.08091553836234687
1,99049,Faulk County,49,46,2010,2364.0,2339.0,3.0,18.0,124.0,1157.0,128.0,1182.0,0.0,1.0,0.0,2.0,9.0,2.0,2.0,9.0,0.10717372515125324,0.10829103214890017
1,99051,Grant County,51,46,2010,7356.0,7146.0,10.0,168.0,390.0,3631.0,343.0,3515.0,1.0,6.0,0.0,4.0,104.0,18.0,13.0,64.0,0.10740842743045993,0.09758179231863442
1,99053,Gregory County,53,46,2010,4271.0,3828.0,7.0,38.0,192.0,1938.0,142.0,1890.0,0.0,6.0,0.0,1.0,22.0,3.0,3.0,16.0,0.09907120743034056,0.07513227513227513
1,99055,Haakon County,55,46,2010,1937.0,1834.0,3.0,17.0,76.0,925.0,66.0,909.0,0.0,0.0,1.0,3.0,9.0,2.0,1.0,8.0,0.08216216216216216,0.07260726072607261
1,99057,Hamlin County,57,46,2010,5903.0,5706.0,10.0,149.0,328.0,2846.0,301.0,2860.0,3.0,6.0,2.0,4.0,85.0,25.0,9.0,64.0,0.11524947294448348,0.10524475524475524
1,99059,Hand County,59,46,2010,3431.0,3377.0,3.0,19.0,170.0,1676.0,148.0,1701.0,1.0,2.0,0.0,1.0,10.0,5.0,2.0,9.0,0.10143198090692124,0.08700764256319812
1,99061,Hanson County,61,46,2010,3331.0,3285.0,0.0,15.0,181.0,1652.0,172.0,1633.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.10956416464891042,0.10532761788120025
1,99063,Harding County,63,46,2010,1255.0,1204.0,1.0,20.0,86.0,627.0,62.0,577.0,0.0,1.0,0.0,0.0,13.0,3.0,1.0,7.0,0.1371610845295056,0.10745233968804159
1,99065,Hughes County,65,46,2010,17022.0,14593.0,84.0,306.0,740.0,7160.0,694.0,7433.0,10.0,52.0,5.0,32.0,160.0,32.0,25.0,146.0,0.10335195530726257,0.09336741557917395
1,99067,Hutchinson County,67,46,2010,7343.0,7151.0,28.0,120.0,345.0,3486.0,326.0,3665.0,5.0,15.0,1.0,13.0,65.0,15.0,9.0,55.0,0.09896729776247848,0.08894952251023193
1,99069,Hyde County,69,46,2010,1420.0,1265.0,1.0,15.0,65.0,654.0,46.0,611.0,1.0,1.0,0.0,0.0,8.0,1.0,2.0,7.0,0.09938837920489296,0.07528641571194762
1,99071,Jackson County,71,46,2010,3031.0,1295.0,6.0,38.0,60.0,676.0,63.0,619.0,2.0,5.0,0.0,1.0,20.0,1.0,5.0,18.0,0.08875739644970414,0.10177705977382875
1,99073,Jerauld County,73,46,2010,2071.0,2009.0,1.0,84.0,69.0,976.0,77.0,1033.0,0.0,1.0,0.0,0.0,42.0,4.0,7.0,42.0,0.0706967213114754,0.07454017424975799
1,99075,Jones County,75,46,2010,1006.0,962.0,1.0,13.0,49.0,477.0,47.0,485.0,0.0,1.0,0.0,0.0,7.0,1.0,4.0,6.0,0.10272536687631027,0.09690721649484536
1,99077,Kingsbury County,77,46,2010,5148.0,5048.0,7.0,72.0,256.0,2567.0,208.0,2481.0,0.0,4.0,2.0,3.0,43.0,5.0,6.0,29.0,0.09972730814179977,0.08383716243450222
1,99079,Lake County,79,46,2010,11200.0,10771.0,59.0,175.0,965.0,5461.0,781.0,5310.0,15.0,39.0,7.0,20.0,106.0,27.0,12.0,69.0,0.17670756271745103,0.1470809792843691
1,99081,Lawrence County,81,46,2010,24097.0,22747.0,91.0,612.0,1857.0,11265.0,1808.0,11482.0,26.0,61.0,12.0,30.0,316.0,81.0,63.0,296.0,0.1648468708388815,0.1574638564709981
1,99083,Lincoln County,83,46,2010,44828.0,43068.0,320.0,553.0,2212.0,21311.0,2345.0,21757.0,22.0,194.0,19.0,126.0,270.0,40.0,32.0,283.0,0.103796161606682,0.10778140368616997
1,99085,Lyman County,85,46,2010,3755.0,2191.0,3.0,42.0,111.0,1151.0,87.0,1040.0,0.0,0.0,1.0,3.0,22.0,5.0,4.0,20.0,0.09643788010425716,0.08365384615384615
1,99087,McCook County,87,46,2010,5618.0,5507.0,8.0,99.0,290.0,2743.0,210.0,2764.0,1.0,6.0,0.0,2.0,66.0,18.0,3.0,33.0,0.1057236602260299,0.07597684515195369
1,99089,McPherson County,89,46,2010,2459.0,2414.0,1.0,25.0,103.0,1181.0,95.0,1233.0,0.0,0.0,0.0,1.0,10.0,2.0,3.0,15.0,0.08721422523285352,0.0770478507704785
1,99091,Marshall County,91,46,2010,4656.0,3974.0,7.0,317.0,263.0,2072.0,194.0,1902.0,1.0,4.0,0.0,3.0,270.0,80.0,9.0,47.0,0.12693050193050193,0.10199789695057834
1,99093,Meade County,93,46,2010,25434.0,23405.0,319.0,773.0,1760.0,11915.0,1387.0,11490.0,88.0,214.0,45.0,105.0,405.0,108.0,95.0,368.0,0.1477129668485103,0.12071366405570061
1,99095,Mellette County,95,46,2010,2048.0,814.0,2.0,30.0,45.0,405.0,36.0,409.0,0.0,2.0,0.0,0.0,16.0,3.0,5.0,14.0,0.1111111111111111,0.08801955990220049
1,99097,Miner County,97,46,2010,2389.0,2337.0,3.0,31.0,136.0,1181.0,95.0,1156.0,0.0,3.0,0.0,0.0,14.0,2.0,2.0,17.0,0.11515664690939881,0.08217993079584775
1,99099,Minnehaha County,99,46,2010,169468.0,149220.0,6407.0,6982.0,9993.0,73751.0,10234.0,75469.0,579.0,3618.0,526.0,2789.0,3775.0,676.0,589.0,3207.0,0.1354964678445038,0.1356053478911871
1,99101,Moody County,101,46,2010,6486.0,5256.0,33.0,111.0,292.0,2656.0,263.0,2600.0,2.0,16.0,3.0,17.0,62.0,5.0,7.0,49.0,0.10993975903614457,0.10115384615384615
1,99103,Pennington County,103,46,2010,100948.0,84350.0,1050.0,4044.0,5673.0,42101.0,4942.0,42249.0,100.0,691.0,74.0,359.0,2049.0,373.0,384.0,1995.0,0.13474739317355883,0.11697318279722597
1,99105,Perkins County,105,46,2010,2982.0,2890.0,2.0,20.0,130.0,1449.0,116.0,1441.0,0.0,0.0,1.0,2.0,14.0,3.0,1.0,6.0,0.08971704623878538,0.08049965301873699
1,99107,Potter County,107,46,2010,2329.0,2272.0,3.0,17.0,110.0,1131.0,82.0,1141.0,0.0,1.0,0.0,2.0,8.0,1.0,0.0,9.0,0.09725906277630415,0.07186678352322524
1,99109,Roberts County,109,46,2010,10149.0,6265.0,11.0,126.0,290.0,3204.0,262.0,3061.0,0.0,8.0,1.0,3.0,70.0,18.0,6.0,56.0,0.09051186017478152,0.08559294348252205
